attestation_id,de_rar_record_id,de_rar_headword_diplomatic,de_rar_printed_page,rar_de_record_id,rar_de_component_index,rar_de_form_diplomatic,rar_de_german_gloss_local,rar_de_printed_page,graphic_key,short_form_warning,reciprocal_german_support,reciprocal_support_type,human_reviewed
RHD-IATT-000363,RHD-S1809-00644,Gries,322,RHD-S1809-01769,1,Cuviruſi,ſ,356,cuvirusi,False,False,none,False
RHD-IATT-000364,RHD-S1809-00644,Gries,322,RHD-S1809-01983,2,Gubírusi,"oder Gubírusi, s",360,gubirusi,False,False,none,False
RHD-IATT-000365,RHD-S1809-00652,Groß,323,RHD-S1809-01847,1,Guelube,"Größer, länger",357,guelube,False,False,none,False
RHD-IATT-000366,RHD-S1809-00653,Großvater,323,RHD-S1809-02300,1,Suilá,"Großmutter, von Seiten der Mutter",365,suila,False,False,none,False
RHD-IATT-000367,RHD-S1809-00661,Harnen,323,RHD-S1809-02290,1,Sisí,Harnen,365,sisi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000368,RHD-S1809-00662,Hart,323,RHD-S1809-00058,1,Peguá,Es iſt hart,363,pegua,False,True,german_headword_gloss_containment,False
RHD-IATT-000369,RHD-S1809-00662,Hart,323,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,False,none,False
RHD-IATT-000370,RHD-S1809-00662,Hart,323,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000371,RHD-S1809-00664,Härten,323,RHD-S1809-01926,1,Igueruje,Feſt machen,359,igueruje,False,False,none,False
RHD-IATT-000372,RHD-S1809-00666,Hauen,323,RHD-S1809-02282,1,Siká,"Hauen, zerſchneiden",365,sika,False,True,german_headword_gloss_containment,False
RHD-IATT-000373,RHD-S1809-00666,Hauen,323,RHD-S1809-02385,1,Tepulá,"oder tepurá, Hauen, hacken",367,tepula,False,True,german_headword_gloss_containment,False
RHD-IATT-000374,RHD-S1809-00667,Gehauen,323,RHD-S1809-02283,1,Sikirúgameke,Zerhauenes,365,sikirugameke,False,False,none,False
RHD-IATT-000375,RHD-S1809-00669,Heide,323,RHD-S1809-02152,1,Pagotúgameke,Ein Getaufter,363,pagotugameke,False,False,none,False
RHD-IATT-000376,RHD-S1809-00672,Heil,324,RHD-S1809-01805,1,Ganileliki,Glückſeligkeit,357,ganileliki,False,False,none,False
RHD-IATT-000377,RHD-S1809-00674,Heiß,324,RHD-S1809-01922,1,Igue,Sehr,359,igue,False,False,none,False
RHD-IATT-000378,RHD-S1809-00674,Heiß,324,RHD-S1809-02217,1,Rachá,"Es iſt heiß, es brennt",364,racha,False,True,german_headword_gloss_containment,False
RHD-IATT-000379,RHD-S1809-00677,Heitern,324,RHD-S1809-02317,1,Tajená,"Es kläret sich, wird Tag",366,tajena,False,False,none,False
RHD-IATT-000380,RHD-S1809-00678,Helfen,324,RHD-S1809-01751,1,Cuguí,Helfen,356,cugui,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000381,RHD-S1809-00679,Helfer,324,RHD-S1809-01752,1,Cuguíameke,Helfer,356,cuguiameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000382,RHD-S1809-00681,Henne,324,RHD-S1809-02405,1,Torolí,Huhn,367,toroli,False,False,none,False
RHD-IATT-000383,RHD-S1809-00682,Her,324,RHD-S1809-01815,1,Guáca,"Pfeil, s",357,guaca,False,False,none,False
RHD-IATT-000384,RHD-S1809-00682,Her,324,RHD-S1809-01974,1,Kiná,"oder vakiná, Daher",360,kina,False,False,none,False
RHD-IATT-000385,RHD-S1809-00682,Her,324,RHD-S1809-01974,2,vakiná,"oder vakiná, Daher",360,vakina,False,False,none,False
RHD-IATT-000386,RHD-S1809-00684,Herausgehen,324,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000387,RHD-S1809-00684,Herausgehen,324,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000388,RHD-S1809-00684,Herausgehen,324,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000389,RHD-S1809-00686,Herbeytreten,324,RHD-S1809-00036,1,Amulipi,Nahe,353,amulipi,False,False,none,False
RHD-IATT-000390,RHD-S1809-00686,Herbeytreten,324,RHD-S1809-02061,1,Naguá,Kommen,362,nagua,False,False,none,False
RHD-IATT-000391,RHD-S1809-00686,Herbeytreten,324,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000392,RHD-S1809-00689,Hernach,324,RHD-S1809-01850,1,Guerachpèco,Hernach,357,guerachpeco,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000393,RHD-S1809-00689,Hernach,324,RHD-S1809-01859,1,Guitlóco,"Hernach, demnach",357,guitloco,False,True,german_headword_gloss_containment,False
RHD-IATT-000394,RHD-S1809-00689,Hernach,324,RHD-S1809-02203,1,Pugué,Warten,364,pugue,False,False,none,False
RHD-IATT-000395,RHD-S1809-00694,Herrſchen,324,RHD-S1809-02269,1,Seli,Befehlen,365,seli,False,False,none,False
RHD-IATT-000396,RHD-S1809-00695,Herrſcher,324,RHD-S1809-02275,1,Seliameke,So nennen ſie ihren Dorfrichter,365,seliameke,False,False,none,False
RHD-IATT-000397,RHD-S1809-00699,Herüber,324,RHD-S1809-01974,2,vakiná,"oder vakiná, Daher",360,vakina,False,False,none,False
RHD-IATT-000398,RHD-S1809-00700,Herumgehen,324,RHD-S1809-02124,1,Nolíre,Umgehen,363,nolire,False,False,none,False
RHD-IATT-000399,RHD-S1809-00701,Herz,324,RHD-S1809-02302,1,Sulála,Herz,366,sulala,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000400,RHD-S1809-00701,Herz,324,RHD-S1809-02303,1,Sulatschíc,"im Herzen, s",366,sulatschic,False,False,none,False
RHD-IATT-000401,RHD-S1809-00706,Heurathen,324,RHD-S1809-02027,1,Mukí,Weibsbild,361,muki,False,False,none,False
RHD-IATT-000402,RHD-S1809-00706,Heurathen,324,RHD-S1809-02029,1,Muki,"guguéke, Jungfrau",361,muki,False,False,none,False
RHD-IATT-000403,RHD-S1809-00706,Heurathen,324,RHD-S1809-02360,1,Tehóje,"oder rehóje, Mensch",366,tehoje,False,False,none,False
RHD-IATT-000404,RHD-S1809-00706,Heurathen,324,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
RHD-IATT-000405,RHD-S1809-00708,Heut,324,RHD-S1809-01882,1,Hipe,Itzt,358,hipe,False,False,none,False
RHD-IATT-000406,RHD-S1809-00708,Heut,324,RHD-S1809-01883,1,Hipéba,Heute,358,hipeba,False,False,none,False
RHD-IATT-000407,RHD-S1809-00712,Himmel,324,RHD-S1809-01825,1,Guamí,"Dort, weit, s",357,guami,False,False,none,False
RHD-IATT-000408,RHD-S1809-00713,Hinab,324,RHD-S1809-02363,1,Tele,Unten,366,tele,False,False,none,False
RHD-IATT-000409,RHD-S1809-00713,Hinab,324,RHD-S1809-02368,1,Telegona,Abwärts,367,telegona,False,False,none,False
RHD-IATT-000410,RHD-S1809-00714,Hinabſchlingen,324,RHD-S1809-01816,1,Guaguá,"Schlingen, schlucken",357,guagua,False,False,none,False
RHD-IATT-000411,RHD-S1809-00715,Hinabſteigen,324,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000412,RHD-S1809-00715,Hinabſteigen,324,RHD-S1809-02363,1,Tele,Unten,366,tele,False,False,none,False
RHD-IATT-000413,RHD-S1809-00717,Hinaufſteigen,324,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000414,RHD-S1809-00717,Hinaufſteigen,324,RHD-S1809-02381,1,Tepá,"oder repá, Oben",367,tepa,False,False,none,False
RHD-IATT-000415,RHD-S1809-00718,Hinaus,324,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000416,RHD-S1809-00718,Hinaus,324,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000417,RHD-S1809-00719,Hinausgehen,324,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000418,RHD-S1809-00719,Hinausgehen,324,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000419,RHD-S1809-00719,Hinausgehen,324,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000420,RHD-S1809-00725,Hinwegreiſſen,324,RHD-S1809-02416,1,Tschapi,Nehmen,367,tschapi,False,False,none,False
RHD-IATT-000421,RHD-S1809-00726,Hinzugehen,325,RHD-S1809-00036,1,Amulipi,Nahe,353,amulipi,False,False,none,False
RHD-IATT-000422,RHD-S1809-00726,Hinzugehen,325,RHD-S1809-02061,1,Naguá,Kommen,362,nagua,False,False,none,False
RHD-IATT-000423,RHD-S1809-00726,Hinzugehen,325,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000424,RHD-S1809-00727,Hirſch,325,RHD-S1809-01700,1,Búra,Hirſch,355,bura,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000425,RHD-S1809-00729,Hoch,325,RHD-S1809-02381,1,Tepá,"oder repá, Oben",367,tepa,False,False,none,False
RHD-IATT-000426,RHD-S1809-00735,Holz,325,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,True,german_headword_gloss_containment,False
RHD-IATT-000427,RHD-S1809-00737,Hören,325,RHD-S1809-01952,1,Kakè,Hören,359,kake,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000428,RHD-S1809-00738,Horn,325,RHD-S1809-00039,1,Auguáca,Horn,354,auguaca,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000429,RHD-S1809-00742,Hülſenfrucht,325,RHD-S1809-01720,1,Cavólameke,"oder cavórameke, kugelförmig",355,cavolameke,False,False,none,False
RHD-IATT-000430,RHD-S1809-00742,Hülſenfrucht,325,RHD-S1809-02042,1,Muni,ſ,361,muni,False,False,none,False
RHD-IATT-000431,RHD-S1809-00742,Hülſenfrucht,325,RHD-S1809-02426,1,Tſchiperameke,Fein,367,tschiperameke,False,False,none,False
RHD-IATT-000432,RHD-S1809-00749,Huſten,325,RHD-S1809-01809,1,Gassiníki,Husten,357,gassiniki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000433,RHD-S1809-00750,Hut,325,RHD-S1809-01731,1,Cojatſchi,Hut,355,cojatschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000434,RHD-S1809-00751,Hüten,325,RHD-S1809-02110,1,Neſſé,Bewahren,362,nesse,False,False,none,False
RHD-IATT-000435,RHD-S1809-00752,Hüter,325,RHD-S1809-02111,1,Neſſéameke,Hüter,362,nesseameke,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000436,RHD-S1809-00753,Hütte,325,RHD-S1809-01708,1,Caliki,"Häuschen, Hütte",355,caliki,False,True,german_headword_gloss_containment,False
RHD-IATT-000437,RHD-S1809-00754,Ja,325,RHD-S1809-00046,1,Jolá,Machen,359,jola,False,False,none,False
RHD-IATT-000438,RHD-S1809-00754,Ja,325,RHD-S1809-01788,1,Erú,"Ja, ſ",356,eru,True,False,none,False
RHD-IATT-000439,RHD-S1809-00754,Ja,325,RHD-S1809-01902,1,Húli,s,358,huli,False,False,none,False
RHD-IATT-000440,RHD-S1809-00754,Ja,325,RHD-S1809-01903,1,Huli,"Ein anderer, anderes",358,huli,False,False,none,False
RHD-IATT-000441,RHD-S1809-00754,Ja,325,RHD-S1809-01907,1,Hune,ſ,358,hune,False,False,none,False
RHD-IATT-000442,RHD-S1809-00754,Ja,325,RHD-S1809-01914,1,Iché,Dieſer,358,iche,False,False,none,False
RHD-IATT-000443,RHD-S1809-00756,Jahr,325,RHD-S1809-00050,1,Pamivalí,Jahre,363,pamivali,False,False,none,False
RHD-IATT-000444,RHD-S1809-00756,Jahr,325,RHD-S1809-00051,1,Pamivalíki,Jahr,363,pamivaliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000445,RHD-S1809-00756,Jahr,325,RHD-S1809-01663,1,Baicá,Drey,354,baica,False,False,none,False
RHD-IATT-000446,RHD-S1809-00756,Jahr,325,RHD-S1809-02134,1,Ocá,"oder guocá, Zwey",363,oca,True,False,none,False
RHD-IATT-000447,RHD-S1809-00756,Jahr,325,RHD-S1809-02139,1,Ossá,"oder guossá, Zweymal",363,ossa,False,False,none,False
RHD-IATT-000448,RHD-S1809-00758,Ich,326,RHD-S1809-01680,1,Batáni,In Gegenwart,354,batani,False,False,none,False
RHD-IATT-000449,RHD-S1809-00758,Ich,326,RHD-S1809-02113,1,Netſchí,Mir,362,netschi,False,False,none,False
RHD-IATT-000450,RHD-S1809-00758,Ich,326,RHD-S1809-02327,1,Tamé,Wir,366,tame,False,False,none,False
RHD-IATT-000451,RHD-S1809-00758,Ich,326,RHD-S1809-02328,1,Tamegótle,Wir ſelbſt,366,tamegotle,False,False,none,False
RHD-IATT-000452,RHD-S1809-00761,Jeder,326,RHD-S1809-02178,1,Pipilé,Ein jeder,364,pipile,False,True,german_headword_gloss_containment,False
RHD-IATT-000453,RHD-S1809-00762,Jemand,326,RHD-S1809-02170,1,Piléke,Einer,363,pileke,False,False,none,False
RHD-IATT-000454,RHD-S1809-00763,Jenſeits des Fluſſes,326,RHD-S1809-02161,1,Pauguó,Jenſeits des Fluſſes,363,pauguo,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000455,RHD-S1809-00769,Klein,326,RHD-S1809-01963,1,Khutá,Klein,359,khuta,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000456,RHD-S1809-00769,Klein,326,RHD-S1809-01964,1,Khutabé,Kleiner,359,khutabe,False,False,none,False
RHD-IATT-000457,RHD-S1809-00770,Kalt,326,RHD-S1809-02395,1,Thulaguá,Es ist kalt,367,thulagua,False,True,german_headword_gloss_containment,False
RHD-IATT-000458,RHD-S1809-00770,Kalt,326,RHD-S1809-02397,1,Thuláne,Mir ist kalt,367,thulane,False,True,german_headword_gloss_containment,False
RHD-IATT-000459,RHD-S1809-00774,Kämpfen,326,RHD-S1809-02064,1,Nahirape,Ringen,362,nahirape,False,False,none,False
RHD-IATT-000460,RHD-S1809-00775,Kaninchen,326,RHD-S1809-02249,1,Roguí,Kaninchen,365,rogui,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000461,RHD-S1809-00776,Kapaun,326,RHD-S1809-02184,1,Pitschabúrameke,Verschnitten,364,pitschaburameke,False,False,none,False
RHD-IATT-000462,RHD-S1809-00778,Katze,326,RHD-S1809-02044,1,Múla,"oder mila, Katze",361,mula,False,True,german_headword_gloss_containment,False
RHD-IATT-000463,RHD-S1809-00781,Keiner,326,RHD-S1809-02287,2,Schine,oder Schine,365,schine,False,False,none,False
RHD-IATT-000464,RHD-S1809-00782,Keineswegs,326,RHD-S1809-00034,2,caitá,"oder caitá, nein, nicht",353,caita,False,False,none,False
RHD-IATT-000465,RHD-S1809-00782,Keineswegs,326,RHD-S1809-01706,1,Caitá,"Nein, nicht, ſ",355,caita,False,False,none,False
RHD-IATT-000466,RHD-S1809-00782,Keineswegs,326,RHD-S1809-01961,1,Ketá,oder Kecota,359,keta,False,False,none,False
RHD-IATT-000467,RHD-S1809-00784,Keimen,326,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000468,RHD-S1809-00784,Keimen,326,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000469,RHD-S1809-00785,Kerze,326,RHD-S1809-02221,1,Rachelíki,Licht,364,racheliki,False,False,none,False
RHD-IATT-000470,RHD-S1809-00789,Kieſelſtein,326,RHD-S1809-02349,1,Tauguéke,Feuerſtein,366,taugueke,False,False,none,False
RHD-IATT-000471,RHD-S1809-00790,Kind,326,RHD-S1809-00027,1,Abiti,ein kleines Kind,353,abiti,False,True,german_headword_gloss_containment,False
RHD-IATT-000472,RHD-S1809-00790,Kind,326,RHD-S1809-00027,2,Apiti,ein kleines Kind,353,apiti,False,True,german_headword_gloss_containment,False
RHD-IATT-000473,RHD-S1809-00792,Kirche,326,RHD-S1809-02380,1,Teópa,Kirche,367,teopa,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000474,RHD-S1809-00793,Kirren,326,RHD-S1809-02073,1,Nalaguí,Heulen,362,nalagui,False,False,none,False
RHD-IATT-000475,RHD-S1809-00794,Klaue,326,RHD-S1809-02307,1,Sutúla,"Nagel, Klaue",366,sutula,False,True,german_headword_gloss_containment,False
RHD-IATT-000476,RHD-S1809-00800,Knab,326,RHD-S1809-02403,1,Togui,Knab,367,togui,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000477,RHD-S1809-00803,Knüpfen,326,RHD-S1809-01697,1,Bulá,Binden,355,bula,False,False,none,False
RHD-IATT-000478,RHD-S1809-00804,Knüttel,326,RHD-S1809-01761,1,Cusíki,"Holz, Stab, Stecken, Prügel",356,cusiki,False,False,none,False
RHD-IATT-000479,RHD-S1809-00805,Kochen,326,RHD-S1809-01678,1,Baſſirúgameke,Gekochtes,354,bassirugameke,False,False,none,False
RHD-IATT-000480,RHD-S1809-00805,Kochen,326,RHD-S1809-01683,1,Báſſa,"Acker, Feld",354,bassa,False,False,none,False
RHD-IATT-000481,RHD-S1809-00806,Kommen,327,RHD-S1809-02061,1,Naguá,Kommen,362,nagua,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000482,RHD-S1809-00810,Koſt,327,RHD-S1809-02132,1,Nutugála,Nahrung,363,nutugala,False,False,none,False
RHD-IATT-000483,RHD-S1809-00812,Koth,327,RHD-S1809-01842,1,Guéke,"Koth, Leim, s",357,gueke,False,True,german_headword_gloss_containment,False
RHD-IATT-000484,RHD-S1809-00813,Kotze,327,RHD-S1809-02398,1,Tilma,s,367,tilma,False,False,none,False
RHD-IATT-000485,RHD-S1809-00817,Kräftig,327,RHD-S1809-01923,1,Igueameke,"Ein Starker, der Kräfte hat",359,igueameke,False,False,none,False
RHD-IATT-000486,RHD-S1809-00818,Kragen,327,RHD-S1809-01966,1,Khutála,Hals,359,khutala,False,False,none,False
RHD-IATT-000487,RHD-S1809-00819,Kranich,327,RHD-S1809-01737,1,Coló,"Kranich, ſ",355,colo,False,True,german_headword_gloss_containment,False
RHD-IATT-000488,RHD-S1809-00826,Krank,327,RHD-S1809-02069,1,Najújameke,Ein Kranker,362,najujameke,False,False,none,False
RHD-IATT-000489,RHD-S1809-00827,Krank ſeyn,327,RHD-S1809-01725,1,Cocolá,Krank ſeyn,355,cocola,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000490,RHD-S1809-00827,Krank ſeyn,327,RHD-S1809-02070,1,Najulú,Krank seyn,362,najulu,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000491,RHD-S1809-00828,Krätze,327,RHD-S1809-01939,1,Jumá,"oder Jomá, Alles",359,juma,False,False,none,False
RHD-IATT-000492,RHD-S1809-00828,Krätze,327,RHD-S1809-02412,1,Tschá,Krätze,367,tscha,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000493,RHD-S1809-00830,Kraut,327,RHD-S1809-01971,1,Kilibáca,s,359,kilibaca,False,False,none,False
RHD-IATT-000494,RHD-S1809-00830,Kraut,327,RHD-S1809-02163,1,Pejóte,ſ,363,pejote,False,False,none,False
RHD-IATT-000495,RHD-S1809-00830,Kraut,327,RHD-S1809-02424,1,Tschináca,s,367,tschinaca,False,False,none,False
RHD-IATT-000496,RHD-S1809-00836,Kröte,328,RHD-S1809-02376,1,Temóco,Kröte,367,temoco,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000497,RHD-S1809-00839,Kugel,328,RHD-S1809-01722,1,Cavóli,Kugel,355,cavoli,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000498,RHD-S1809-00840,Kugelförmig,328,RHD-S1809-01720,1,Cavólameke,"oder cavórameke, kugelförmig",355,cavolameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000499,RHD-S1809-00841,Kuh,328,RHD-S1809-02435,1,Tſchitſchigua,"Eine zahme Kuh, die ſich melken läßt",368,tschitschigua,False,False,none,False
RHD-IATT-000500,RHD-S1809-00846,Kürbis,328,RHD-S1809-01867,1,Halesí,wilder Kürbis,357,halesi,False,True,german_headword_gloss_containment,False
RHD-IATT-000501,RHD-S1809-00847,Kurz,328,RHD-S1809-01764,1,Cutsi,Kurz,356,cutsi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000502,RHD-S1809-00847,Kurz,328,RHD-S1809-01963,1,Khutá,Klein,359,khuta,False,False,none,False
RHD-IATT-000503,RHD-S1809-00848,Küſſen,328,RHD-S1809-02127,1,Nothépá,Küſſen,363,nothepa,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000504,RHD-S1809-00850,Lachen,328,RHD-S1809-00038,1,Atſchi,Lachen,354,atschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000505,RHD-S1809-00851,Lachen,328,RHD-S1809-00038,1,Atſchi,Lachen,354,atschi,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000506,RHD-S1809-00853,Lamm,328,RHD-S1809-01890,1,Hoguila,Männchen,358,hoguila,False,False,none,False
RHD-IATT-000507,RHD-S1809-00853,Lamm,328,RHD-S1809-02196,1,Pouguáca,"Schaar, Lamm, Schöpſe",364,pouguaca,False,True,german_headword_gloss_containment,False
RHD-IATT-000508,RHD-S1809-00854,Lampe,328,RHD-S1809-02221,1,Rachelíki,Licht,364,racheliki,False,False,none,False
RHD-IATT-000509,RHD-S1809-00855,Lang,328,RHD-S1809-01846,1,Guelú,"Groß, lang",357,guelu,False,True,german_headword_gloss_containment,False
RHD-IATT-000510,RHD-S1809-00856,Lang,328,RHD-S1809-01967,1,Kiá,Geben,359,kia,True,False,none,False
RHD-IATT-000511,RHD-S1809-00856,Lang,328,RHD-S1809-01968,1,Kiá,Sonſt,359,kia,True,False,none,False
RHD-IATT-000512,RHD-S1809-00856,Lang,328,RHD-S1809-01969,1,Kiaca,Vor Zeiten,359,kiaca,False,False,none,False
RHD-IATT-000513,RHD-S1809-00856,Lang,328,RHD-S1809-02066,1,Najási,Gar sehr lang,362,najasi,False,True,german_headword_gloss_containment,False
RHD-IATT-000514,RHD-S1809-00859,Langſam,328,RHD-S1809-01957,1,Kelíki,Sachte,359,keliki,False,False,none,False
RHD-IATT-000515,RHD-S1809-00860,Laſſen,328,RHD-S1809-02237,1,Regué,Aufhören,364,regue,False,False,none,False
RHD-IATT-000516,RHD-S1809-00860,Laſſen,328,RHD-S1809-02237,2,aregué,Aufhören,364,aregue,False,False,none,False
RHD-IATT-000517,RHD-S1809-00861,Laſter,328,RHD-S1809-02408,1,Tſani,Sagen,367,tsani,False,False,none,False
RHD-IATT-000518,RHD-S1809-00861,Laſter,328,RHD-S1809-02410,1,Tſani-,Der Böſes thut,367,tsani,False,False,none,False
RHD-IATT-000519,RHD-S1809-00861,Laſter,328,RHD-S1809-02411,1,Tſani-,Uebelthat,367,tsani,False,False,none,False
RHD-IATT-000520,RHD-S1809-00861,Laſter,328,RHD-S1809-02411,2,tſainijoliki,Uebelthat,367,tsainijoliki,False,False,none,False
RHD-IATT-000521,RHD-S1809-00862,Laſterhaft,328,RHD-S1809-02470,1,Tſetijolájameke,Uebelthäter,368,tsetijolajameke,False,False,none,False
RHD-IATT-000522,RHD-S1809-00867,Lehm,329,RHD-S1809-01842,1,Guéke,"Koth, Leim, s",357,gueke,False,False,none,False
RHD-IATT-000523,RHD-S1809-00868,Leinwand,329,RHD-S1809-02425,1,Tſchiní,ſ,367,tschini,False,False,none,False
RHD-IATT-000524,RHD-S1809-00869,Leopard,329,RHD-S1809-02001,1,Magualí,ſ,360,maguali,False,False,none,False
RHD-IATT-000525,RHD-S1809-00875,Mädchen,330,RHD-S1809-02356,1,Teguéke,"Mädchen, ſ",366,tegueke,False,True,german_headword_gloss_containment,False
RHD-IATT-000526,RHD-S1809-00876,Lernen,330,RHD-S1809-02006,1,Matſchi,Draußen,361,matschi,False,False,none,False
RHD-IATT-000527,RHD-S1809-00876,Lernen,330,RHD-S1809-02007,1,Matſchi,"als ein Zeitwort: wiſſen ſehen, erfahren, und dergleichen Bedeutungen mehr",361,matschi,False,False,none,False
RHD-IATT-000528,RHD-S1809-00876,Lernen,330,RHD-S1809-02008,1,Matſchiſimi,"Lernen, ſ",361,matschisimi,False,True,german_headword_gloss_containment,False
RHD-IATT-000529,RHD-S1809-00876,Lernen,330,RHD-S1809-02284,1,Simi,Gehen,365,simi,False,False,none,False
RHD-IATT-000530,RHD-S1809-00879,Leuchten,330,RHD-S1809-02219,1,Raché,Es flammet,364,rache,False,False,none,False
RHD-IATT-000531,RHD-S1809-00879,Leuchten,330,RHD-S1809-02220,1,Rachelé,Leuchten,364,rachele,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000532,RHD-S1809-00883,Licht,330,RHD-S1809-02221,1,Rachelíki,Licht,364,racheliki,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000533,RHD-S1809-00883,Licht,330,RHD-S1809-02317,1,Tajená,"Es kläret sich, wird Tag",366,tajena,False,False,none,False
RHD-IATT-000534,RHD-S1809-00885,Lieben,330,RHD-S1809-01796,1,Gaëlé,Lieben,356,gaele,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000535,RHD-S1809-00886,Liegen,330,RHD-S1809-01812,1,Gatiki,"oder gatiki, Wohnen, ſich wo befinden, ſeyn, ſ",357,gatiki,False,False,none,False
RHD-IATT-000536,RHD-S1809-00886,Liegen,330,RHD-S1809-01912,1,Ibe,Da,358,ibe,True,False,none,False
RHD-IATT-000537,RHD-S1809-00887,Links,330,RHD-S1809-01889,1,Hoguerána,"Links, linker Hand, linker Arm",358,hoguerana,False,True,german_headword_gloss_containment,False
RHD-IATT-000538,RHD-S1809-00891,Lohn,330,RHD-S1809-02092,1,Nateguí,Lohn,362,nategui,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000539,RHD-S1809-00893,Luft,330,RHD-S1809-01875,1,Heicála,"Luft, Wind",358,heicala,False,True,german_headword_gloss_containment,False
RHD-IATT-000540,RHD-S1809-00895,Machen,330,RHD-S1809-00046,1,Jolá,Machen,359,jola,False,True,exact_normalized_german_headword_gloss_match,False
RHD-IATT-000541,RHD-S1809-00907,Matt,331,RHD-S1809-01991,1,Lessí,"Ermatten, müde werden",360,lessi,False,False,none,False
RHD-IATT-000542,RHD-S1809-00907,Matt,331,RHD-S1809-01992,1,Lessíameke,"Müde, matt",360,lessiameke,False,True,german_headword_gloss_containment,False
RHD-IATT-000543,RHD-S1809-00907,Matt,331,RHD-S1809-01993,1,Lessíba,Er wird schon matt,360,lessiba,False,True,german_headword_gloss_containment,False
RHD-IATT-000544,RHD-S1809-00907,Matt,331,RHD-S1809-01994,1,Leſſiſimi,"Es, oder er verliert die Kräfte",360,lessisimi,False,False,none,False
RHD-IATT-000545,RHD-S1809-00908,Matte,331,RHD-S1809-00060,1,Peráca,Decke,363,peraca,False,False,none,False
