triage_id,source_candidate_id,de_rar_record_id,de_rar_headword_diplomatic,candidate_span_diplomatic,graphic_key,printed_page,profile_class,machine_signal_confidence,review_priority_tier,profile_log_likelihood_ratio,german_anchor_token_ratio,nearest_rar_de_graphic_key,nearest_rar_de_edit_distance,nearest_rar_de_similarity,human_reviewed,decision
RHD-RTRI-000492,RHD-RSPAN-000575,RHD-S1809-00724,Hinüber,Paugud,paugud,324,possible_raramuri_profile_signal,medium_machine_signal,2,1.385,0.0,pauguo,1,0.833,False,not_assessed
RHD-RTRI-000493,RHD-RSPAN-001000,RHD-S1809-01189,Seligmachen,Ganileráje,ganileraje,341,possible_raramuri_profile_signal,medium_machine_signal,2,1.3847,0.0,ganileruje,1,0.9,False,not_assessed
RHD-RTRI-000494,RHD-RSPAN-000954,RHD-S1809-01138,Schöpfer,Nerejámeke,nerejameke,339,possible_raramuri_profile_signal,medium_machine_signal,2,1.3821,0.0,neteijameke,2,0.818,False,not_assessed
RHD-RTRI-000495,RHD-RSPAN-000142,RHD-S1809-00205,Begraben,Tókuke,tokuke,308,possible_raramuri_profile_signal,medium_machine_signal,2,1.3766,0.0,toruke,1,0.833,False,not_assessed
RHD-RTRI-000496,RHD-RSPAN-001068,RHD-S1809-01266,Steigen,Tepané,tepane,344,possible_raramuri_profile_signal,medium_machine_signal,2,1.3729,0.0,tepabe,1,0.833,False,not_assessed
RHD-RTRI-000497,RHD-RSPAN-001431,RHD-S1809-01614,Zugehören,kueputiela,kueputiela,352,possible_raramuri_profile_signal,medium_machine_signal,2,1.3695,0.0,kueputsela,1,0.9,False,not_assessed
RHD-RTRI-000498,RHD-RSPAN-000628,RHD-S1809-00758,Ich,negótle,negotle,326,possible_raramuri_profile_signal,medium_machine_signal,2,1.3628,0.0,nagotse,2,0.714,False,not_assessed
RHD-RTRI-000499,RHD-RSPAN-000343,RHD-S1809-00440,Ernähren,Nutútuje,nututuje,315,possible_raramuri_profile_signal,medium_machine_signal,2,1.3596,0.0,natutuje,1,0.875,False,not_assessed
RHD-RTRI-000500,RHD-RSPAN-000813,RHD-S1809-00969,Nähren,Nutútuje,nututuje,333,possible_raramuri_profile_signal,medium_machine_signal,2,1.3596,0.0,natutuje,1,0.875,False,not_assessed
RHD-RTRI-000501,RHD-RSPAN-000800,RHD-S1809-00957,Müßig,Nalſinäe,nalsinae,332,possible_raramuri_profile_signal,medium_machine_signal,2,1.3562,0.0,nassinae,1,0.875,False,not_assessed
RHD-RTRI-000502,RHD-RSPAN-000969,RHD-S1809-01155,Schweigen,Mutſcná,mutscna,340,possible_raramuri_profile_signal,medium_machine_signal,2,1.3486,0.0,mutscha,1,0.857,False,not_assessed
RHD-RTRI-000503,RHD-RSPAN-000767,RHD-S1809-00923,Melken,Pavolé,pavole,331,possible_raramuri_profile_signal,medium_machine_signal,2,1.3478,0.0,patolle,2,0.714,False,not_assessed
RHD-RTRI-000504,RHD-RSPAN-000165,RHD-S1809-00233,Berühren,Noſá,nosa,308,possible_raramuri_profile_signal,medium_machine_signal,2,1.3473,0.0,noisa,1,0.8,False,not_assessed
RHD-RTRI-000505,RHD-RSPAN-000188,RHD-S1809-00264,Bezahlen,Nachitutuja,nachitutuja,309,possible_raramuri_profile_signal,medium_machine_signal,2,1.3423,0.0,nachtetuje,3,0.727,False,not_assessed
RHD-RTRI-000506,RHD-RSPAN-000341,RHD-S1809-00438,Ermüden,Leſi,lesi,315,possible_raramuri_profile_signal,medium_machine_signal,2,1.3287,0.0,lessi,1,0.8,False,not_assessed
RHD-RTRI-000507,RHD-RSPAN-000213,RHD-S1809-00295,Brechen,caſſinale,cassinale,310,possible_raramuri_profile_signal,medium_machine_signal,2,1.3024,0.0,caisinale,1,0.889,False,not_assessed
RHD-RTRI-000508,RHD-RSPAN-001402,RHD-S1809-01593,Zerbrechen,Caſſinale,cassinale,352,possible_raramuri_profile_signal,medium_machine_signal,2,1.3024,0.0,caisinale,1,0.889,False,not_assessed
RHD-RTRI-000509,RHD-RSPAN-000423,RHD-S1809-00548,Für,ichétaje mú jolála,ichetaje mu jolala,319,possible_raramuri_profile_signal,medium_machine_signal,2,1.2994,0.0,itschiguajameke,5,0.722,False,not_assessed
RHD-RTRI-000510,RHD-RSPAN-000519,RHD-S1809-00652,Groß,Gu-lu,gu-lu,323,possible_raramuri_profile_signal,medium_machine_signal,2,1.2977,0.0,guelu,1,0.8,False,not_assessed
RHD-RTRI-000511,RHD-RSPAN-000958,RHD-S1809-01142,Schreiten,Hoje Simi,hoje simi,340,possible_raramuri_profile_signal,medium_machine_signal,3,1.6726,0.0,haagameke,5,0.444,False,not_assessed
RHD-RTRI-000512,RHD-RSPAN-001270,RHD-S1809-01488,Vierzehn,ekipu mú taraca,ekipu mu taraca,349,possible_raramuri_profile_signal,medium_machine_signal,3,1.6723,0.0,etschaguoameke,5,0.667,False,not_assessed
RHD-RTRI-000513,RHD-RSPAN-001171,RHD-S1809-01380,Ungern,Tá elájo,ta elajo,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.663,0.0,tabelaca,3,0.625,False,not_assessed
RHD-RTRI-000514,RHD-RSPAN-001354,RHD-S1809-01550,Willen,ta elájo,ta elajo,351,possible_raramuri_profile_signal,medium_machine_signal,3,1.663,0.0,tabelaca,3,0.625,False,not_assessed
RHD-RTRI-000515,RHD-RSPAN-000853,RHD-S1809-01015,Poſſen treiben,Teétſa,teetsa,336,possible_raramuri_profile_signal,medium_machine_signal,3,1.6629,0.0,teea,2,0.667,False,not_assessed
RHD-RTRI-000516,RHD-RSPAN-001169,RHD-S1809-01378,Ungebahnt,Tá póviruk,ta poviruk,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.6615,0.0,t-fligua,5,0.5,False,not_assessed
RHD-RTRI-000517,RHD-RSPAN-001190,RHD-S1809-01403,Unwegſam,Tá povirúk,ta poviruk,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.6615,0.0,t-fligua,5,0.5,False,not_assessed
RHD-RTRI-000518,RHD-RSPAN-001221,RHD-S1809-01445,Verleihen,Tapaní,tapani,348,possible_raramuri_profile_signal,medium_machine_signal,3,1.6572,0.0,tabano,2,0.667,False,not_assessed
RHD-RTRI-000519,RHD-RSPAN-001242,RHD-S1809-01474,Verwunden,Tapaní,tapani,348,possible_raramuri_profile_signal,medium_machine_signal,3,1.6572,0.0,tabano,2,0.667,False,not_assessed
RHD-RTRI-000520,RHD-RSPAN-000374,RHD-S1809-00474,Faulenzen,Mujáianeke,mujaianeke,316,possible_raramuri_profile_signal,medium_machine_signal,3,1.6556,0.0,mukijameke,4,0.6,False,not_assessed
RHD-RTRI-000521,RHD-RSPAN-001008,RHD-S1809-01197,Siebenzig,Kitſaóſſa macóék,kitsaossa macoek,341,possible_raramuri_profile_signal,medium_machine_signal,3,1.6549,0.0,kibelaguitaje,5,0.688,False,not_assessed
RHD-RTRI-000522,RHD-RSPAN-001050,RHD-S1809-01238,Spielplatz,Uläma,ulama,343,possible_raramuri_profile_signal,medium_machine_signal,3,1.6518,0.0,uipaca,3,0.5,False,not_assessed
RHD-RTRI-000523,RHD-RSPAN-001177,RHD-S1809-01386,Unmöglich,ta jekitſi hüccu,ta jekitsi huccu,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.6488,0.0,ta guetsi joma,5,0.688,False,not_assessed
RHD-RTRI-000524,RHD-RSPAN-001222,RHD-S1809-01446,Verlieren,Amí,ami,348,possible_raramuri_profile_signal,medium_machine_signal,3,1.6417,0.0,ali,1,0.667,False,not_assessed
RHD-RTRI-000525,RHD-RSPAN-000164,RHD-S1809-00231,Berichten,Metſchíruje,metschiruje,308,possible_raramuri_profile_signal,medium_machine_signal,3,1.6405,0.0,massisipoa,5,0.545,False,not_assessed
RHD-RTRI-000526,RHD-RSPAN-000788,RHD-S1809-00953,Müſſen,Hokíboa,hokiboa,332,possible_raramuri_profile_signal,medium_machine_signal,3,1.6392,0.0,hiaga,4,0.429,False,not_assessed
RHD-RTRI-000527,RHD-RSPAN-001303,RHD-S1809-01510,Wachtel,Tſele óli,tsele oli,349,possible_raramuri_profile_signal,medium_machine_signal,3,1.6384,0.0,telegona,4,0.556,False,not_assessed
RHD-RTRI-000528,RHD-RSPAN-000124,RHD-S1809-00184,Bauchgrimmen haben,rapatſchi né cocolá,rapatschi ne cocola,307,possible_raramuri_profile_signal,medium_machine_signal,3,1.6334,0.0,,,0.0,False,not_assessed
RHD-RTRI-000529,RHD-RSPAN-000629,RHD-S1809-00758,Ich,negótlela,negotlela,326,possible_raramuri_profile_signal,medium_machine_signal,3,1.6253,0.0,nagotse,4,0.556,False,not_assessed
RHD-RTRI-000530,RHD-RSPAN-001311,RHD-S1809-01518,Warm,Rachtágameke,rachtagameke,350,possible_raramuri_profile_signal,medium_machine_signal,3,1.6243,0.0,racheliki,5,0.583,False,not_assessed
RHD-RTRI-000531,RHD-RSPAN-000284,RHD-S1809-00367,Ehe als,taló tajenálago,talo tajenalago,313,possible_raramuri_profile_signal,medium_machine_signal,3,1.6204,0.0,ta guetsi joma,5,0.667,False,not_assessed
RHD-RTRI-000532,RHD-RSPAN-000840,RHD-S1809-00994,Packen,Seguí ſimáſi,segui simasi,334,possible_raramuri_profile_signal,medium_machine_signal,3,1.6196,0.0,saateameke,5,0.583,False,not_assessed
RHD-RTRI-000533,RHD-RSPAN-000564,RHD-S1809-00715,Hinabſteigen,Tele ſimí,tele simi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.6182,0.0,telesi,3,0.667,False,not_assessed
RHD-RTRI-000534,RHD-RSPAN-000272,RHD-S1809-00348,Dreyſſig,Baicá macoëk,baica macoek,313,possible_raramuri_profile_signal,medium_machine_signal,3,1.6181,0.0,bacaguaca,5,0.583,False,not_assessed
RHD-RTRI-000535,RHD-RSPAN-000557,RHD-S1809-00706,Heurathen,Tehöje muki tſchapirujehia,tehoje muki tschapirujehia,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.6098,0.0,,,0.0,False,not_assessed
RHD-RTRI-000536,RHD-RSPAN-000566,RHD-S1809-00717,Hinaufſteigen,Tepa nè ſimí,tepa ne simi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.6072,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000537,RHD-RSPAN-001071,RHD-S1809-01267,Stein,Tecavolátſchic,tecavolatschic,344,possible_raramuri_profile_signal,medium_machine_signal,3,1.6038,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000538,RHD-RSPAN-000955,RHD-S1809-01139,Schöps,Touguá pitichabúrameke,tougua pitichaburameke,340,possible_raramuri_profile_signal,medium_machine_signal,3,1.6005,0.0,,,0.0,False,not_assessed
RHD-RTRI-000539,RHD-RSPAN-001164,RHD-S1809-01373,Unbeweglich,Tá nokiſati,ta nokisati,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.5996,0.0,t-fligua,5,0.545,False,not_assessed
RHD-RTRI-000540,RHD-RSPAN-000023,RHD-S1809-00017,Adler,Guaqué,guaque,301,possible_raramuri_profile_signal,medium_machine_signal,3,1.5982,0.0,guagua,2,0.667,False,not_assessed
RHD-RTRI-000541,RHD-RSPAN-001448,RHD-S1809-01624,Zuſammenfallen,Napeáru,napearu,352,possible_raramuri_profile_signal,medium_machine_signal,3,1.5967,0.0,napa,3,0.571,False,not_assessed
RHD-RTRI-000542,RHD-RSPAN-000635,RHD-S1809-00758,Ich,retſchijega,retschijega,326,possible_raramuri_profile_signal,medium_machine_signal,3,1.5962,0.0,racheliki,5,0.545,False,not_assessed
RHD-RTRI-000543,RHD-RSPAN-001450,RHD-S1809-01630,Zuſammennähen,Lihuála,lihuala,352,possible_raramuri_profile_signal,medium_machine_signal,3,1.5911,0.0,lala,3,0.571,False,not_assessed
RHD-RTRI-000544,RHD-RSPAN-000598,RHD-S1809-00742,Hülſenfrucht,Muni tſchiperámeke,muni tschiperameke,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.5754,0.0,,,0.0,False,not_assessed
RHD-RTRI-000545,RHD-RSPAN-000549,RHD-S1809-00697,Hertragen,Ca tò,ca to,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.5738,0.0,caita,2,0.6,False,not_assessed
RHD-RTRI-000546,RHD-RSPAN-001007,RHD-S1809-01195,Siebenzehn,Macóék ámoba kitſaóco,macoek amoba kitsaoco,341,possible_raramuri_profile_signal,medium_machine_signal,3,1.5725,0.0,,,0.0,False,not_assessed
RHD-RTRI-000547,RHD-RSPAN-000014,RHD-S1809-00011,Abwaſchen,Pagota,pagota,301,possible_raramuri_profile_signal,medium_machine_signal,3,1.5694,0.0,paa,3,0.5,False,not_assessed
RHD-RTRI-000548,RHD-RSPAN-001128,RHD-S1809-01324,Taufen,Pagóta,pagota,346,possible_raramuri_profile_signal,medium_machine_signal,3,1.5694,0.0,paa,3,0.5,False,not_assessed
RHD-RTRI-000549,RHD-RSPAN-001316,RHD-S1809-01522,Waſchen,Pagóta,pagota,350,possible_raramuri_profile_signal,medium_machine_signal,3,1.5694,0.0,paa,3,0.5,False,not_assessed
RHD-RTRI-000550,RHD-RSPAN-000421,RHD-S1809-00547,Fünfzehn,Macoék ámoba malíki,macoek amoba maliki,319,possible_raramuri_profile_signal,medium_machine_signal,3,1.5689,0.0,,,0.0,False,not_assessed
RHD-RTRI-000551,RHD-RSPAN-000301,RHD-S1809-00389,Eingebohrner,Ibe jaſſameke,ibe jassameke,313,possible_raramuri_profile_signal,medium_machine_signal,3,1.568,0.0,ibe hoinela,5,0.615,False,not_assessed
RHD-RTRI-000552,RHD-RSPAN-000504,RHD-S1809-00639,Graben,Hómela,homela,322,possible_raramuri_profile_signal,medium_machine_signal,3,1.56,0.0,hipela,2,0.667,False,not_assessed
RHD-RTRI-000553,RHD-RSPAN-000553,RHD-S1809-00705,Heurath,Tſchapirügelilä,tschapirugelila,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.5597,0.0,ta guetsi joma,5,0.667,False,not_assessed
RHD-RTRI-000554,RHD-RSPAN-000583,RHD-S1809-00730,Hochzeit,Tſchapirügélila,tschapirugelila,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.5597,0.0,ta guetsi joma,5,0.667,False,not_assessed
RHD-RTRI-000555,RHD-RSPAN-000568,RHD-S1809-00718,Hinaus,Tanè matſchi,tane matschi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.5562,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000556,RHD-RSPAN-000981,RHD-S1809-01168,Sechſter,Puſaniaje,pusaniaje,340,possible_raramuri_profile_signal,medium_machine_signal,3,1.5524,0.0,puaniki,4,0.556,False,not_assessed
RHD-RTRI-000557,RHD-RSPAN-001442,RHD-S1809-01622,Zurück,becú ne naguá,becu ne nagua,352,possible_raramuri_profile_signal,medium_machine_signal,3,1.5371,0.0,bacalatschi,5,0.615,False,not_assessed
RHD-RTRI-000558,RHD-RSPAN-000536,RHD-S1809-00676,Heiſſen,Aatſchi mü reguéke,aatschi mu regueke,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.5355,0.0,,,0.0,False,not_assessed
RHD-RTRI-000559,RHD-RSPAN-000831,RHD-S1809-00988,Oft,ékiſá,ekisa,334,possible_raramuri_profile_signal,medium_machine_signal,3,1.5338,0.0,eki,2,0.6,False,not_assessed
RHD-RTRI-000560,RHD-RSPAN-000597,RHD-S1809-00742,Hülſenfrucht,Muni cavolámeke,muni cavolameke,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.5321,0.0,melirugameke,5,0.667,False,not_assessed
RHD-RTRI-000561,RHD-RSPAN-000966,RHD-S1809-01151,Schwamm,Caſſó,casso,340,possible_raramuri_profile_signal,medium_machine_signal,3,1.5312,0.0,caita,3,0.4,False,not_assessed
RHD-RTRI-000562,RHD-RSPAN-000617,RHD-S1809-00756,Jahr,Oſſá macoék pami,ossa macoek pami,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.5225,0.0,ossanaguoameke,5,0.688,False,not_assessed
RHD-RTRI-000563,RHD-RSPAN-000615,RHD-S1809-00756,Jahr,mali pami,mali pami,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.521,0.0,maguali,5,0.444,False,not_assessed
RHD-RTRI-000564,RHD-RSPAN-001262,RHD-S1809-01482,Vier,Naguó tlele,naguo tlele,348,possible_raramuri_profile_signal,medium_machine_signal,3,1.5108,0.0,nachcala,5,0.545,False,not_assessed
RHD-RTRI-000565,RHD-RSPAN-000358,RHD-S1809-00451,Erweitern,Guelubé né jolá,guelube ne jola,315,possible_raramuri_profile_signal,medium_machine_signal,3,1.5102,0.0,gala ta simega,5,0.667,False,not_assessed
RHD-RTRI-000566,RHD-RSPAN-000052,RHD-S1809-00097,Anhäufen,Napaviruchi,napaviruchi,302,possible_raramuri_profile_signal,medium_machine_signal,3,1.5044,0.0,nachcala,5,0.545,False,not_assessed
RHD-RTRI-000567,RHD-RSPAN-001301,RHD-S1809-01506,Vorſchicken,Batlá né hulá,batla ne hula,349,possible_raramuri_profile_signal,medium_machine_signal,3,1.5008,0.0,bacalatschi,5,0.615,False,not_assessed
RHD-RTRI-000568,RHD-RSPAN-000243,RHD-S1809-00323,Denken,Majé,maje,312,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000569,RHD-RSPAN-000300,RHD-S1809-00388,"Einbilden, ſich",Majé,maje,313,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000570,RHD-RSPAN-000445,RHD-S1809-00574,Gedenken,Majé,maje,320,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000571,RHD-RSPAN-000765,RHD-S1809-00920,Meinen,Majé,maje,331,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000572,RHD-RSPAN-001196,RHD-S1809-01410,Urtheilen,Májé,maje,347,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000573,RHD-RSPAN-001225,RHD-S1809-01449,Vermeinen,Majé,maje,348,possible_raramuri_profile_signal,medium_machine_signal,3,1.4972,0.0,maga,2,0.5,False,not_assessed
RHD-RTRI-000574,RHD-RSPAN-001357,RHD-S1809-01555,Wohin,Cabúna,cabuna,351,possible_raramuri_profile_signal,medium_machine_signal,3,1.4964,0.0,cajena,2,0.667,False,not_assessed
RHD-RTRI-000575,RHD-RSPAN-001367,RHD-S1809-01563,Wozu,Cabúna,cabuna,351,possible_raramuri_profile_signal,medium_machine_signal,3,1.4964,0.0,cajena,2,0.667,False,not_assessed
RHD-RTRI-000576,RHD-RSPAN-001054,RHD-S1809-01249,Sprachlos,Tá neóka,ta neoka,343,possible_raramuri_profile_signal,medium_machine_signal,3,1.4925,0.0,taiteke,4,0.5,False,not_assessed
RHD-RTRI-000577,RHD-RSPAN-001077,RHD-S1809-01267,Stein,Teuílitſchic,teuilitschic,344,possible_raramuri_profile_signal,medium_machine_signal,3,1.4914,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000578,RHD-RSPAN-001294,RHD-S1809-01500,Vorangehen,Batlá né ſimi,batla ne simi,349,possible_raramuri_profile_signal,medium_machine_signal,3,1.4914,0.0,bacalatschi,5,0.615,False,not_assessed
RHD-RTRI-000579,RHD-RSPAN-001274,RHD-S1809-01489,Vierzehnmal,Macoëéſſa ámoba naguóco,macoeessa amoba naguoco,349,possible_raramuri_profile_signal,medium_machine_signal,3,1.4853,0.0,,,0.0,False,not_assessed
RHD-RTRI-000580,RHD-RSPAN-000137,RHD-S1809-00200,Befruchten,Samíruje,samiruje,308,possible_raramuri_profile_signal,medium_machine_signal,3,1.4825,0.0,satuje,3,0.625,False,not_assessed
RHD-RTRI-000581,RHD-RSPAN-000140,RHD-S1809-00204,Begießen,Samíruje,samiruje,308,possible_raramuri_profile_signal,medium_machine_signal,3,1.4825,0.0,satuje,3,0.625,False,not_assessed
RHD-RTRI-000582,RHD-RSPAN-000160,RHD-S1809-00226,Benetzen,Samíruje,samiruje,308,possible_raramuri_profile_signal,medium_machine_signal,3,1.4825,0.0,satuje,3,0.625,False,not_assessed
RHD-RTRI-000583,RHD-RSPAN-000558,RHD-S1809-00706,Heurathen,Tehöje tſchapi,tehoje tschapi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.482,0.0,ta guetsi joma,5,0.643,False,not_assessed
RHD-RTRI-000584,RHD-RSPAN-000108,RHD-S1809-00167,Balgen,Nakója,nakoja,306,possible_raramuri_profile_signal,medium_machine_signal,3,1.4721,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000585,RHD-RSPAN-000694,RHD-S1809-00834,Kriegen,Nakója,nakoja,328,possible_raramuri_profile_signal,medium_machine_signal,3,1.4721,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000586,RHD-RSPAN-000856,RHD-S1809-01026,Raufen,Nakója,nakoja,336,possible_raramuri_profile_signal,medium_machine_signal,3,1.4721,0.0,natoia,2,0.667,False,not_assessed
RHD-RTRI-000587,RHD-RSPAN-000587,RHD-S1809-00733,Hohl,Hötuke,hotuke,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.4707,0.0,hatuca,3,0.5,False,not_assessed
RHD-RTRI-000588,RHD-RSPAN-000103,RHD-S1809-00159,Backſtube,Temaſeali,temaseali,306,possible_raramuri_profile_signal,medium_machine_signal,3,1.4686,0.0,tomalcali,3,0.667,False,not_assessed
RHD-RTRI-000589,RHD-RSPAN-001322,RHD-S1809-01527,Weder,Ke tſchigo,ke tschigo,350,possible_raramuri_profile_signal,medium_machine_signal,3,1.4579,0.0,kachela,5,0.5,False,not_assessed
RHD-RTRI-000590,RHD-RSPAN-000107,RHD-S1809-00165,Bald,Hiá,hia,306,possible_raramuri_profile_signal,medium_machine_signal,3,1.4536,0.0,haa,1,0.667,False,not_assessed
RHD-RTRI-000591,RHD-RSPAN-000415,RHD-S1809-00541,Friſch,hiá,hia,319,possible_raramuri_profile_signal,medium_machine_signal,3,1.4536,0.0,haa,1,0.667,False,not_assessed
RHD-RTRI-000592,RHD-RSPAN-000476,RHD-S1809-00599,Geſchwind,Hiá,hia,320,possible_raramuri_profile_signal,medium_machine_signal,3,1.4536,0.0,haa,1,0.667,False,not_assessed
RHD-RTRI-000593,RHD-RSPAN-000538,RHD-S1809-00676,Heiſſen,Juán nè reguéke,juan ne regueke,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.453,0.0,jumajumajameke,5,0.667,False,not_assessed
RHD-RTRI-000594,RHD-RSPAN-000544,RHD-S1809-00684,Herausgehen,Matſchi nè ſimí,matschi ne simi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.4482,0.0,melirugameke,5,0.667,False,not_assessed
RHD-RTRI-000595,RHD-RSPAN-000570,RHD-S1809-00719,Hinausgehen,Matſchi nè ſimí,matschi ne simi,324,possible_raramuri_profile_signal,medium_machine_signal,3,1.4482,0.0,melirugameke,5,0.667,False,not_assessed
RHD-RTRI-000596,RHD-RSPAN-000852,RHD-S1809-01013,Pinſel,Kupáca,kupaca,336,possible_raramuri_profile_signal,medium_machine_signal,3,1.4402,0.0,kiaca,2,0.667,False,not_assessed
RHD-RTRI-000597,RHD-RSPAN-000470,RHD-S1809-00596,Geſchehen,jolárupa,jolarupa,320,possible_raramuri_profile_signal,medium_machine_signal,3,1.4352,0.0,jumagua,4,0.5,False,not_assessed
RHD-RTRI-000598,RHD-RSPAN-000753,RHD-S1809-00895,Machen,Jolárupa,jolarupa,330,possible_raramuri_profile_signal,medium_machine_signal,3,1.4352,0.0,jumagua,4,0.5,False,not_assessed
RHD-RTRI-000599,RHD-RSPAN-001136,RHD-S1809-01330,Thun,jolárupa,jolarupa,346,possible_raramuri_profile_signal,medium_machine_signal,3,1.4352,0.0,jumagua,4,0.5,False,not_assessed
RHD-RTRI-000600,RHD-RSPAN-000605,RHD-S1809-00754,Ja,Hü jolá colanego,hu jola colanego,325,possible_raramuri_profile_signal,medium_machine_signal,3,1.4325,0.0,haleseatschic,5,0.688,False,not_assessed
RHD-RTRI-000601,RHD-RSPAN-001454,RHD-S1809-01635,Zwanzig,Oſſa macöek,ossa macoek,353,possible_raramuri_profile_signal,medium_machine_signal,3,1.4286,0.0,ossanaguessa,5,0.583,False,not_assessed
RHD-RTRI-000602,RHD-RSPAN-000756,RHD-S1809-00905,Mantel,Kemáca,kemaca,331,possible_raramuri_profile_signal,medium_machine_signal,3,1.4208,0.0,kiaca,2,0.667,False,not_assessed
RHD-RTRI-000603,RHD-RSPAN-001130,RHD-S1809-01325,Teppich,Kemáca,kemaca,346,possible_raramuri_profile_signal,medium_machine_signal,3,1.4208,0.0,kiaca,2,0.667,False,not_assessed
RHD-RTRI-000604,RHD-RSPAN-000366,RHD-S1809-00467,Fakel,Tſchopéke,tschopeke,316,possible_raramuri_profile_signal,medium_machine_signal,3,1.4114,0.0,techteke,3,0.667,False,not_assessed
RHD-RTRI-000605,RHD-RSPAN-001427,RHD-S1809-01609,Zinnen,Teteniki,teteniki,352,possible_raramuri_profile_signal,medium_machine_signal,3,1.4094,0.0,temaliki,3,0.625,False,not_assessed
