concordance_id,graphic_key,rar_de_record_id,rar_de_form,rar_de_german_gloss,rar_de_page,de_rar_record_id,de_rar_headword,de_rar_page,reciprocal_german_support,reciprocal_support_type,human_reviewed,decision
RHD-ICONC-000869,suila,RHD-S1809-02300,Suilá,"Großmutter, von Seiten der Mutter",365,RHD-S1809-00653,Großvater,323,false,none,false,not_assessed
RHD-ICONC-000870,sulatschic,RHD-S1809-02303,Sulatschíc,"im Herzen, s",366,RHD-S1809-00701,Herz,324,false,none,false,not_assessed
RHD-ICONC-000871,suleliruc,RHD-S1809-02305,Suleliruc,Es iſt verboten,366,RHD-S1809-01414,Verbieten,347,false,none,false,not_assessed
RHD-ICONC-000872,suli,RHD-S1809-02306,Sulí,Verbieten,366,RHD-S1809-00002,Abhalten,301,false,none,false,not_assessed
RHD-ICONC-000873,tachpe,RHD-S1809-02312,Tachpé,Wenig,366,RHD-S1809-00268,Biſchen,309,false,none,false,not_assessed
RHD-ICONC-000874,taiteke,RHD-S1809-02320,Taitéke,"taitéki, Es iſt nicht vorhanden",366,RHD-S1809-00001,Abgehen,301,false,none,false,not_assessed
RHD-ICONC-000875,taje,RHD-S1809-02229,táje,"oder táje, s",364,RHD-S1809-00548,Für,319,false,none,false,not_assessed
RHD-ICONC-000876,taje,RHD-S1809-02229,táje,"oder táje, s",364,RHD-S1809-01529,Wegen,350,false,none,false,not_assessed
RHD-ICONC-000877,taje,RHD-S1809-02316,Táje,"oder ráje, ſ",366,RHD-S1809-00548,Für,319,false,none,false,not_assessed
RHD-ICONC-000878,taje,RHD-S1809-02316,Táje,"oder ráje, ſ",366,RHD-S1809-01529,Wegen,350,false,none,false,not_assessed
RHD-ICONC-000879,tajena,RHD-S1809-02317,Tajená,"Es kläret sich, wird Tag",366,RHD-S1809-00677,Heitern,324,false,none,false,not_assessed
RHD-ICONC-000880,tajena,RHD-S1809-02317,Tajená,"Es kläret sich, wird Tag",366,RHD-S1809-00883,Licht,330,false,none,false,not_assessed
RHD-ICONC-000881,tajenasago,RHD-S1809-02318,Tajenaságo,Nachdem es Tag geworden,366,RHD-S1809-00545,Früh,319,false,none,false,not_assessed
RHD-ICONC-000882,tala,RHD-S1809-02321,Talá,Fuß,366,RHD-S1809-00004,Abhäufen,301,false,none,false,not_assessed
RHD-ICONC-000883,tala,RHD-S1809-02321,Talá,Fuß,366,RHD-S1809-01227,Spiel,342,false,none,false,not_assessed
RHD-ICONC-000884,tali,RHD-S1809-02324,Talí,Verkaufen,366,RHD-S1809-01441,Verlaufen,348,false,none,false,not_assessed
RHD-ICONC-000885,tame,RHD-S1809-02327,Tamé,Wir,366,RHD-S1809-00758,Ich,326,false,none,false,not_assessed
RHD-ICONC-000886,tamegotle,RHD-S1809-02328,Tamegótle,Wir ſelbſt,366,RHD-S1809-00758,Ich,326,false,none,false,not_assessed
RHD-ICONC-000887,tana,RHD-S1809-02331,Taná,"oder raná, Gebähren",366,RHD-S1809-01600,Zeugen,352,false,none,false,not_assessed
RHD-ICONC-000888,tanegue,RHD-S1809-02332,Tanegué,Leihen,366,RHD-S1809-00286,Borgen,310,false,none,false,not_assessed
RHD-ICONC-000889,tani,RHD-S1809-02333,Taní,Begehren,366,RHD-S1809-00270,Bitten,309,false,none,false,not_assessed
RHD-ICONC-000890,tani,RHD-S1809-02333,Taní,Begehren,366,RHD-S1809-00525,Fordern,318,false,none,false,not_assessed
RHD-ICONC-000891,tara,RHD-S1809-02335,Tará,Zählen,366,RHD-S1809-00013,Abzählen,301,false,none,false,not_assessed
RHD-ICONC-000892,taragameke,RHD-S1809-02336,Taragameke,Zähler,366,RHD-S1809-01580,Zählen,351,false,none,false,not_assessed
RHD-ICONC-000893,taralati,RHD-S1809-02340,Tarálati,Zählbar,366,RHD-S1809-01406,Unzahlbar,347,false,none,false,not_assessed
RHD-ICONC-000894,taschine,RHD-S1809-02341,Táschinê,Nirgend,366,RHD-S1809-00978,Niemand,334,false,none,false,not_assessed
RHD-ICONC-000895,taugueke,RHD-S1809-02349,Tauguéke,Feuerſtein,366,RHD-S1809-00789,Kieſelſtein,326,false,none,false,not_assessed
RHD-ICONC-000896,teculuameke,RHD-S1809-02353,Teculüameke,Berauſcht,366,RHD-S1809-00228,Berauſchen,308,false,none,false,not_assessed
RHD-ICONC-000897,teculuameke,RHD-S1809-02353,Teculüameke,Berauſcht,366,RHD-S1809-00253,Betrunken,309,false,none,false,not_assessed
RHD-ICONC-000898,teculuameke,RHD-S1809-02353,Teculüameke,Berauſcht,366,RHD-S1809-01027,Rauſchig,336,false,none,false,not_assessed
RHD-ICONC-000899,teculuameke,RHD-S1809-02353,Teculüameke,Berauſcht,366,RHD-S1809-01352,Trunken,346,false,none,false,not_assessed
RHD-ICONC-000900,tehima,RHD-S1809-02357,Tehimá,Blutsfreund,366,RHD-S1809-01470,Verwandter,348,false,none,false,not_assessed
RHD-ICONC-000901,tehimeameke,RHD-S1809-02359,Tehiméameke,Verwandter,366,RHD-S1809-00280,Blutsfreund,309,false,none,false,not_assessed
RHD-ICONC-000902,tehoje,RHD-S1809-02360,Tehóje,"oder rehóje, Mensch",366,RHD-S1809-00369,Ehe,313,false,none,false,not_assessed
RHD-ICONC-000903,tehoje,RHD-S1809-02360,Tehóje,"oder rehóje, Mensch",366,RHD-S1809-00706,Heurathen,324,false,none,false,not_assessed
RHD-ICONC-000904,tele,RHD-S1809-02363,Tele,Unten,366,RHD-S1809-00009,Abſteigen,301,false,none,false,not_assessed
RHD-ICONC-000905,tele,RHD-S1809-02363,Tele,Unten,366,RHD-S1809-00713,Hinab,324,false,none,false,not_assessed
RHD-ICONC-000906,tele,RHD-S1809-02363,Tele,Unten,366,RHD-S1809-00715,Hinabſteigen,324,false,none,false,not_assessed
RHD-ICONC-000907,tele,RHD-S1809-02363,Tele,Unten,366,RHD-S1809-01267,Stein,344,false,none,false,not_assessed
RHD-ICONC-000908,telegatigameke,RHD-S1809-02367,Telégatigámeke,"der unten iſt, ſ",367,RHD-S1809-01327,Teufel,346,false,none,false,not_assessed
RHD-ICONC-000909,telegona,RHD-S1809-02368,Telegona,Abwärts,367,RHD-S1809-00713,Hinab,324,false,none,false,not_assessed
RHD-ICONC-000910,telsiguati,RHD-S1809-02389,Telsiguati,"Verunglückt, bedrängt, arm",367,RHD-S1809-00197,Bedürftig,308,false,none,false,not_assessed
RHD-ICONC-000911,telsiguati,RHD-S1809-02389,Telsiguati,"Verunglückt, bedrängt, arm",367,RHD-S1809-00256,Betrübt,309,false,none,false,not_assessed
RHD-ICONC-000912,telsiguati,RHD-S1809-02389,Telsiguati,"Verunglückt, bedrängt, arm",367,RHD-S1809-00360,Dürftig,313,false,none,false,not_assessed
RHD-ICONC-000913,telsiguati,RHD-S1809-02389,Telsiguati,"Verunglückt, bedrängt, arm",367,RHD-S1809-00411,Elend,314,false,none,false,not_assessed
RHD-ICONC-000914,temeke,RHD-S1809-02373,Teméke,"beſſer reméke, ſ",367,RHD-S1809-00300,Brod,310,false,none,false,not_assessed
RHD-ICONC-000915,tepa,RHD-S1809-02381,Tepá,"oder repá, Oben",367,RHD-S1809-00717,Hinaufſteigen,324,false,none,false,not_assessed
RHD-ICONC-000916,tepa,RHD-S1809-02381,Tepá,"oder repá, Oben",367,RHD-S1809-00729,Hoch,325,false,none,false,not_assessed
RHD-ICONC-000917,tepa,RHD-S1809-02381,Tepá,"oder repá, Oben",367,RHD-S1809-01266,Steigen,344,false,none,false,not_assessed
RHD-ICONC-000918,tepoli,RHD-S1809-02384,Tepóli,Maulwurf,367,RHD-S1809-01104,Schermaus,338,false,none,false,not_assessed
RHD-ICONC-000919,tepula,RHD-S1809-02385,Tepulá,"oder tepurá, Hauen, hacken",367,RHD-S1809-00003,Abhauen,301,false,none,false,not_assessed
RHD-ICONC-000920,tepula,RHD-S1809-02385,Tepulá,"oder tepurá, Hauen, hacken",367,RHD-S1809-01132,Schneiden,339,false,none,false,not_assessed
RHD-ICONC-000921,thulane,RHD-S1809-02397,Thuláne,Mir ist kalt,367,RHD-S1809-00445,Erſtarren,315,false,none,false,not_assessed
RHD-ICONC-000922,tilma,RHD-S1809-02398,Tilma,s,367,RHD-S1809-00813,Kotze,327,false,none,false,not_assessed
RHD-ICONC-000923,tlatolle,RHD-S1809-02400,Tlatólle,Rottungen,367,RHD-S1809-01455,Verſammlung,348,false,none,false,not_assessed
RHD-ICONC-000924,toco,RHD-S1809-02366,Tocó,Begraben,367,RHD-S1809-00396,Eingraben,314,false,none,false,not_assessed
RHD-ICONC-000925,toroli,RHD-S1809-02405,Torolí,Huhn,367,RHD-S1809-00681,Henne,324,false,none,false,not_assessed
RHD-ICONC-000926,toruke,RHD-S1809-02407,Tóruke,Er ist begraben,367,RHD-S1809-00396,Eingraben,314,false,none,false,not_assessed
RHD-ICONC-000927,tsainijolajameke,RHD-S1809-02410,tſainijolájameke,Der Böſes thut,367,RHD-S1809-01355,Uebelthäter,346,false,none,false,not_assessed
RHD-ICONC-000928,tsainijoliki,RHD-S1809-02411,tſainijoliki,Uebelthat,367,RHD-S1809-00861,Laſter,328,false,none,false,not_assessed
RHD-ICONC-000929,tsani,RHD-S1809-02408,Tſani,Sagen,367,RHD-S1809-00211,Bejahen,308,false,none,false,not_assessed
RHD-ICONC-000930,tsani,RHD-S1809-02408,Tſani,Sagen,367,RHD-S1809-00861,Laſter,328,false,none,false,not_assessed
RHD-ICONC-000931,tsani,RHD-S1809-02408,Tſani,Sagen,367,RHD-S1809-01250,Sprechen,343,false,none,false,not_assessed
RHD-ICONC-000932,tsani,RHD-S1809-02410,Tſani-,Der Böſes thut,367,RHD-S1809-00211,Bejahen,308,false,none,false,not_assessed
RHD-ICONC-000933,tsani,RHD-S1809-02410,Tſani-,Der Böſes thut,367,RHD-S1809-00861,Laſter,328,false,none,false,not_assessed
RHD-ICONC-000934,tsani,RHD-S1809-02410,Tſani-,Der Böſes thut,367,RHD-S1809-01062,Sagen,338,false,none,false,not_assessed
RHD-ICONC-000935,tsani,RHD-S1809-02410,Tſani-,Der Böſes thut,367,RHD-S1809-01250,Sprechen,343,false,none,false,not_assessed
RHD-ICONC-000936,tsani,RHD-S1809-02411,Tſani-,Uebelthat,367,RHD-S1809-00211,Bejahen,308,false,none,false,not_assessed
RHD-ICONC-000937,tsani,RHD-S1809-02411,Tſani-,Uebelthat,367,RHD-S1809-00861,Laſter,328,false,none,false,not_assessed
RHD-ICONC-000938,tsani,RHD-S1809-02411,Tſani-,Uebelthat,367,RHD-S1809-01062,Sagen,338,false,none,false,not_assessed
RHD-ICONC-000939,tsani,RHD-S1809-02411,Tſani-,Uebelthat,367,RHD-S1809-01250,Sprechen,343,false,none,false,not_assessed
RHD-ICONC-000940,tscha,RHD-S1809-02412,Tschá,Krätze,367,RHD-S1809-01544,Werfen,350,false,none,false,not_assessed
RHD-ICONC-000941,tschaa,RHD-S1809-02413,Tscháa,Wegwerfen,367,RHD-S1809-01472,Verwerfen,348,false,none,false,not_assessed
RHD-ICONC-000942,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-00469,Fangen,316,false,none,false,not_assessed
RHD-ICONC-000943,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-00470,Faſſen,316,false,none,false,not_assessed
RHD-ICONC-000944,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-00642,Greifen,322,false,none,false,not_assessed
RHD-ICONC-000945,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-00706,Heurathen,324,false,none,false,not_assessed
RHD-ICONC-000946,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-00725,Hinwegreiſſen,324,false,none,false,not_assessed
RHD-ICONC-000947,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-01023,Rauben,336,false,none,false,not_assessed
RHD-ICONC-000948,tschapi,RHD-S1809-02416,Tschapi,Nehmen,367,RHD-S1809-01530,Wegnehmen,350,false,none,false,not_assessed
RHD-ICONC-000949,tschapiboli,RHD-S1809-02417,Tschapíboli,Die Brautleute,367,RHD-S1809-00293,Brautpaar,310,false,none,false,not_assessed
RHD-ICONC-000950,tschiculi,RHD-S1809-02422,Tschiculi,"Maus, s",367,RHD-S1809-01022,Ratze,336,false,none,false,not_assessed
RHD-ICONC-000951,tschigo,RHD-S1809-02402,Tſchigó,Noch,367,RHD-S1809-01527,Weder,350,false,none,false,not_assessed
RHD-ICONC-000952,tschimoli,RHD-S1809-02423,Tschimolí,Eichhörnchen,367,RHD-S1809-00382,Eichhorn,313,false,none,false,not_assessed
RHD-ICONC-000953,tschinaca,RHD-S1809-02424,Tschináca,s,367,RHD-S1809-00830,Kraut,327,false,none,false,not_assessed
RHD-ICONC-000954,tschinaca,RHD-S1809-02424,Tschináca,s,367,RHD-S1809-01065,Salat,338,false,none,false,not_assessed
RHD-ICONC-000955,tschini,RHD-S1809-02425,Tſchiní,ſ,367,RHD-S1809-00868,Leinwand,329,false,none,false,not_assessed
RHD-ICONC-000956,tschiperameke,RHD-S1809-02426,Tſchiperameke,Fein,367,RHD-S1809-00275,Blech,309,false,none,false,not_assessed
RHD-ICONC-000957,tschiperameke,RHD-S1809-02426,Tſchiperameke,Fein,367,RHD-S1809-00355,Dünn,313,false,none,false,not_assessed
RHD-ICONC-000958,tschiperameke,RHD-S1809-02426,Tſchiperameke,Fein,367,RHD-S1809-00742,Hülſenfrucht,325,false,none,false,not_assessed
RHD-ICONC-000959,tschitschigua,RHD-S1809-02435,Tſchitſchigua,"Eine zahme Kuh, die ſich melken läßt",368,RHD-S1809-00841,Kuh,328,false,none,false,not_assessed
RHD-ICONC-000960,tschitschimoco,RHD-S1809-02436,Tſchitſchimóco,"Ein gar kleines Eichhörnchen, wie eine Maus",368,RHD-S1809-00382,Eichhorn,313,false,none,false,not_assessed
RHD-ICONC-000961,tschivavoli,RHD-S1809-02441,Tſchivávoli,"Metze, ſ",368,RHD-S1809-00617,Getreidemaaß,321,false,none,false,not_assessed
RHD-ICONC-000962,tschomali,RHD-S1809-02445,Tſchomáli,"Reh, ſ",368,RHD-S1809-01035,Reh,336,false,none,false,not_assessed
RHD-ICONC-000963,tschotschona,RHD-S1809-02447,Tſchotſchoná,Ins Maul ſchlagen,368,RHD-S1809-00912,Maulſchelle,331,false,none,false,not_assessed
RHD-ICONC-000964,tschotschonala,RHD-S1809-02448,Tſchotſchonála,Maulſchelle,368,RHD-S1809-00150,Backenſtreich,305,false,none,false,not_assessed
RHD-ICONC-000965,tschotschonala,RHD-S1809-02448,Tſchotſchonála,Maulſchelle,368,RHD-S1809-00991,Ohrfeige,334,false,none,false,not_assessed
RHD-ICONC-000966,tschucu,RHD-S1809-02451,Tschucú,"Der Ort, wo sich ein zahmes Thier befindet, s",368,RHD-S1809-01191,Seyn,341,false,none,false,not_assessed
RHD-ICONC-000967,tschuta,RHD-S1809-02457,Tſchutá,Schleifen,368,RHD-S1809-01093,Schärfen,338,false,none,false,not_assessed
RHD-ICONC-000968,tschutschu,RHD-S1809-02459,Tſchutſchú,"Taback ſchmauchen, ſ",368,RHD-S1809-01128,Schrauben,339,false,none,false,not_assessed
RHD-ICONC-000969,tsele,RHD-S1809-02460,Tselé,Tag,368,RHD-S1809-01510,Wachtel,349,false,none,false,not_assessed
RHD-ICONC-000970,tsetijola,RHD-S1809-02469,Tſetijolá,Böſes thun,368,RHD-S1809-00287,Bös,310,false,none,false,not_assessed
RHD-ICONC-000971,tsetijola,RHD-S1809-02469,Tſetijolá,Böſes thun,368,RHD-S1809-01302,Sündigen,345,false,none,false,not_assessed
RHD-ICONC-000972,tsetijola,RHD-S1809-02469,Tſetijolá,Böſes thun,368,RHD-S1809-01356,Uebelthun,346,false,none,false,not_assessed
RHD-ICONC-000973,tsetijolajameke,RHD-S1809-02470,Tſetijolájameke,Uebelthäter,368,RHD-S1809-00862,Laſterhaft,328,false,none,false,not_assessed
RHD-ICONC-000974,tsetijolajameke,RHD-S1809-02470,Tſetijolájameke,Uebelthäter,368,RHD-S1809-01301,Sünder,345,false,none,false,not_assessed
RHD-ICONC-000975,uili,RHD-S1809-02482,Uilí,Stehen bleiben,368,RHD-S1809-01520,Warten,350,false,none,false,not_assessed
RHD-ICONC-000976,ule,RHD-S1809-02486,Ulé,Spielblatt,368,RHD-S1809-00169,Ball,306,false,none,false,not_assessed
RHD-ICONC-000977,ule,RHD-S1809-02486,Ulé,Spielblatt,368,RHD-S1809-01234,Spielplatz,343,false,none,false,not_assessed
RHD-ICONC-000978,ule,RHD-S1809-02486,Ulé,Spielblatt,368,RHD-S1809-01238,Spielplatz,343,false,none,false,not_assessed
RHD-ICONC-000979,upeameke,RHD-S1809-02490,Upéameke,"Ein Verheyratheter, Ehemann",368,RHD-S1809-00370,Ehelos,313,false,none,false,not_assessed
RHD-ICONC-000980,upeameke,RHD-S1809-02490,Upéameke,"Ein Verheyratheter, Ehemann",368,RHD-S1809-01374,Unbeweibt,347,false,none,false,not_assessed
RHD-ICONC-000981,upeameke,RHD-S1809-02490,Upéameke,"Ein Verheyratheter, Ehemann",368,RHD-S1809-01396,Unverehelicht,347,false,none,false,not_assessed
RHD-ICONC-000982,upeameke,RHD-S1809-02490,Upéameke,"Ein Verheyratheter, Ehemann",368,RHD-S1809-01436,Verheyrathet,347,false,none,false,not_assessed
RHD-ICONC-000983,upi,RHD-S1809-02491,Upi,Eheweib,368,RHD-S1809-00594,Gemahlinn,320,false,none,false,not_assessed
RHD-ICONC-000984,upi,RHD-S1809-02491,Upi,Eheweib,368,RHD-S1809-01534,Weib,350,false,none,false,not_assessed
RHD-ICONC-000985,vakina,RHD-S1809-01974,vakiná,"oder vakiná, Daher",360,RHD-S1809-00682,Her,324,false,none,false,not_assessed
RHD-ICONC-000986,vakina,RHD-S1809-01974,vakiná,"oder vakiná, Daher",360,RHD-S1809-00699,Herüber,324,false,none,false,not_assessed
RHD-ICONC-000987,vakitsi,RHD-S1809-02476,Vakítsi,"Es trocknet, dürrt aus",368,RHD-S1809-00342,Dörren,312,false,none,false,not_assessed
RHD-ICONC-000988,vakitsi,RHD-S1809-02476,Vakítsi,"Es trocknet, dürrt aus",368,RHD-S1809-01349,Trocknen,346,false,none,false,not_assessed
RHD-ICONC-000989,vuechcabe,RHD-S1809-02493,Vuechcabé,Mehr,368,RHD-S1809-01480,Viel,348,false,none,false,not_assessed
