source_ocr_line,direction,printed_page,pdf_page,text
8285,RAR-DE,356,66,"Erü, Ja, "
8288,RAR-DE,356,66,Ja. 
8289,RAR-DE,356,66,"Eskiate, Iſt eine vom bürki⸗ "
8290,RAR-DE,357,67,ſchen Waizengries duͤnn ein⸗ 
8291,RAR-DE,357,67,gekochte Suppe. 1105 * 
8292,RAR-DE,357,67,Bart. 
8293,RAR-DE,357,67,Der einen 
8294,RAR-DE,357,67,"Bart bat, ſ. Baͤrnng. ö "
8295,RAR-DE,357,67,"Frichahit, So groß. "
8296,RAR-DE,357,67,Dieſer dieſes. 
8299,RAR-DE,357,67,ſchloſſen. 1 
8300,RAR-DE,357,67,F. 
8303,RAR-DE,357,67,"Dieg iſt der zwey SBuchſabe, "
8304,RAR-DE,357,67,den die Tarahumaren in ih⸗ 
8305,RAR-DE,357,67,"rer Sprache nicht haben, "
8306,RAR-DE,357,67,und den ſie nicht einmal 
8307,RAR-DE,357,67,ansſpreechen koͤnnen. s“ die 
8308,RAR-DE,357,67,Vorrede. | } 
8311,RAR-DE,357,67,+ 
8312,RAR-DE,357,67,"Ga, Gut, wohl. "
8313,RAR-DE,357,67,"Gable, Lieben. | "
8314,RAR-DE,357,67,"Gala, Gut. \ "
8315,RAR-DE,357,67,"Galabé, Beſſer, ſ. batlabs⸗ 5 "
8316,RAR-DE,357,67,"Gala la imege, Eo gut, daß "
8319,RAR-DE,357,67,ev bvicht befler ſeyn kann. 
8320,RAR-DE,357,67,"Galändria, l. Vogel. "
8323,RAR-DE,357,67,"Gang, "
8326,RAR-DE,357,67,Woͤrterbuch. 
8329,RAR-DE,357,67,"Cane, Recht gut. "
8331,RAR-DE,357,67,"Ganeba, Es iſt ſchon gut. "
8333,RAR-DE,357,67,"Ganeliameke, Der geſund iſt, "
8334,RAR-DE,357,67,dem es gut gent. 
8336,RAR-DE,357,67,"Ganileliki, Glückſeligkeit. "
8338,RAR-DE,357,67,"Ganileruje, Gluckſelig machen. "
8340,RAR-DE,357,67,"Ganilile, Geſund, wohlauf ſeyn. "
8342,RAR-DE,357,67,"Caſſinf, oder re, Zer⸗ "
8343,RAR-DE,357,67,brechen. 
8345,RAR-DE,357,67,Gaſſiuiki. Huſten. 1 
8347,RAR-DE,357,67,"N Zerbrochenes, "
8349,RAR-DE,357,67,cherben. 
8351,RAR-DE,357,67,"Gef, Brennſchwamm. { "
8353,RAR-DE,357,67,"Gatiki, oder gatiki, Wohnen, "
8354,RAR-DE,357,67,"ſich wo befinden, ſeyn, ſ. "
8357,RAR-DE,357,67,Seyn. n 
8358,RAR-DE,357,67,"60 iſt eine Zuſatzſylbe, welche "
8360,RAR-DE,357,67,der Bedeutung einen Nach 
8361,RAR-DE,357,67,"druck giebt, ſ. co. "
8363,RAR-DE,357,67,"Gua, Schilf, Rohr. "
8364,RAR-DE,357,67,"Guaca, Pfeil, . Pfeil. "
8365,RAR-DE,357,67,"Guagua, S Schlingen, ſchlucken. "
8366,RAR-DE,357,67,"Guaugue, Adler, ſ. Adler. "
8367,RAR-DE,357,67,"Guaugueke, gebratenes Fleiſch. "
8368,RAR-DE,357,67,"Guski, Sich ſchneiden. "
8369,RAR-DE,357,67,"Güskinä, Naͤher, beſſer her. "
8370,RAR-DE,357,67,"Guala, Dahn. „ "
8371,RAR-DE,357,67,"Guale , Aber. 1 "
8372,RAR-DE,357,67,"Gualeke, Vielleicht, Etwan. "
8374,RAR-DE,357,67,"Gualineke, Hurtig, ſchneller "
8375,RAR-DE,357,67,Laufer 
8376,RAR-DE,357,67,"SGuami, Dort, weit, ſ. Weit. "
8377,RAR-DE,357,67,"Guaminä , Weiter fort. "
8378,RAR-DE,357,67,"Guanaà, Von hier, von dannen. "
8379,RAR-DE,357,67,"Guanogui, Wornefeen, "
8380,RAR-DE,357,67,"Gusrätlche, Eine lederne Fuß⸗ "
8382,RAR-DE,357,67,"foble, . Sohle. h "
8383,RAR-DE,357,67,"Gdalehind, ſ. Schlange. "
8384,RAR-DE,357,67,"e eee Rechts, rechter "
8385,RAR-DE,357,67,"Arm, rechte Hand. "
8386,RAR-DE,357,67,"Gusttchiki, ſ. Skorpion. i "
8387,RAR-DE,357,67,"‚Guatichö, Eine Be fpas "
8389,RAR-DE,357,67,niſch: Garsa. * 
8390,RAR-DE,357,67,"Gut, Ede "
8391,RAR-DE,357,67,"Guechpiruc, "
8393,RAR-DE,357,67,geiſſelt. 
8396,RAR-DE,357,67,"Gepeitſcht, ge⸗ "
8399,RAR-DE,357,67,357 
8402,RAR-DE,357,67,"Guechpiſòco, Peitſchen, geiffeln. "
8403,RAR-DE,357,67,"Guechtlasa , Nähnadel. "
8404,RAR-DE,357,67,"Guechtſchic, Auf der Erde, ſ. "
8405,RAR-DE,357,67,"Tichic, ng "
8406,RAR-DE,357,67,"Guechtsiki, Fallen. +4 "
8407,RAR-DE,357,67,"Gueke, Koth, veim, f. Leim. "
8408,RAR-DE,357,67,"Guelameke, altes Weib, "
8411,RAR-DE,357,67,ve 
8414,RAR-DE,357,67,"Gueld, Dick fett. ga "
8415,RAR-DE,357,67,"Gueleruje, Maͤſten, fimäflen. "
8416,RAR-DE,357,67,"Gueſd Groß, lang. Rn "
8419,RAR-DE,357,67,"Guelube, ‚Größer, länger. "
8421,RAR-DE,357,67,"Guenomeèatſi, Beezwerk, 7 "
8422,RAR-DE,357,67,grube. 
8424,RAR-DE,357,67,"Guenomi, f. Metall. "
8426,RAR-DE,357,67,"Gucrachpeco, 8 "
8428,RAR-DE,357,67,"Guechpimela oder guechpümels, "
8429,RAR-DE,357,67,Die Glocke laͤuten ſollen. 
8431,RAR-DE,357,67,"Gueſſa, Welmal, oft. "
8433,RAR-DE,357,67,"Gel Fuͤt wahr, f. fürwahr. "
8435,RAR-DE,357,67,"Guicara, Singen. "
8437,RAR-DE,357,67,"Guiki, Annehmen. "
8439,RAR-DE,357,67,"Guilma, Leibgürtel. "
8441,RAR-DE,357,67,"Guitlchiki, Leder. "
8443,RAR-DE,358,68,"Guitichila, Haut. ö "
8445,RAR-DE,358,68,"Guitldco, Hernach, mad "
8447,RAR-DE,358,68,"Guitlöna, die Waͤſche, waſchen. "
8449,RAR-DE,358,68,"Guolliguäa Ziegelerde, f "
8451,RAR-DE,358,68,. Mörtel. 
8454,RAR-DE,358,68,i H. ee 
8457,RAR-DE,358,68,"Ha, f Fragen. | "
8458,RAR-DE,358,68,"Haa, Laben. "
8459,RAR-DE,358,68,"Haagameke, Belebt. "
8460,RAR-DE,358,68,"Halaguala, das Leben, f. Seele. "
8461,RAR-DE,358,68,"Halesi, wilder Kuͤrbis. "
8462,RAR-DE,358,68,"Halelöatichic, oder Hei nl "
8463,RAR-DE,358,68,"iſt der Name eines Dorfes, "
8464,RAR-DE,358,68,en viel dergleichen Kürbiſſe 
8465,RAR-DE,358,68,wachſen. Lautet alſo zu Deusich 
8466,RAR-DE,358,68,faſt allo: Bü bisdorf. 
8467,RAR-DE,358,68,Schier alle? Neduktionedörfer 
8468,RAR-DE,358,68,haben ihre Bener nungen von 
8469,RAR-DE,358,68,"jenen Dingen, welche dorten "
8470,RAR-DE,358,68,"haufig ind, als: Tecavörat- "
8471,RAR-DE,358,68,"Ichic Kunofiein, wo diele "
8474,RAR-DE,358,68,ert 
8477,RAR-DE,358,68,run 
8480,RAR-DE,358,68,ee 
8483,RAR-DE,358,68,"2 e 8 Bi, RER * "
8486,RAR-DE,358,68,358 
8489,RAR-DE,358,68,kunde Steine find. Hotfchila- 
8490,RAR-DE,358,68,"tlchie, Beindorf, wo viele "
8491,RAR-DE,358,68,Gebeine gefunden werden. 
8492,RAR-DE,358,68,ſ. Stein. 
8493,RAR-DE,358,68,"Hali, oder hari. Oder. ß ali. "
8494,RAR-DE,358,68,"Halirue, Maulthiertreiber, k "
8495,RAR-DE,358,68,Ariéro. n 
8498,RAR-DE,358,68,a Vom Tode aufſte⸗ 
8501,RAR-DE,358,68,W 1 Tode er 
8502,RAR-DE,358,68,"wecken, ſ. ajöruje, "
8503,RAR-DE,358,68,HE f. Araca. 
8506,RAR-DE,358,68,"atichirevega, oder hatſchite Hi "
8509,RAR-DE,358,68,"ca, oder mapu revega, oder "
8510,RAR-DE,358,68,"mapü reca, Gleichtwie. "
8511,RAR-DE,358,68,H. ca u? Wenn? 
8512,RAR-DE,358,68,"Heicala, Luft. Wind. "
8513,RAR-DE,358,68,"Hena ibe, Da. Hier. "
8514,RAR-DE,358,68,"Hereguguf, Zufgmmenroften. "
8515,RAR-DE,358,68,Hia iſt ein Zwiſchenwort zur 
8516,RAR-DE,358,68,"Aufmunterung, Wohlan! "
8517,RAR-DE,358,68,"Friſch, hurtig! "
8518,RAR-DE,358,68,"Hiaga, anſtatt hiago, Mache "
8519,RAR-DE,358,68,"geſchwind, mache doch. "
8522,RAR-DE,358,68,"Hiäfi, vielfach, wacher hurtig. "
8525,RAR-DE,358,68,"Hipe, Itzt. "
8526,RAR-DE,358,68,"Hipeba, Heute. "
8527,RAR-DE,358,68,Ai Alſogleich. Von itzt 
8530,RAR-DE,358,68,e Deswegen. 
8532,RAR-DE,358,68,"Hipehoinela, Von heute, von "
8534,RAR-DE,358,68,nun an. 
8536,RAR-DE,358,68,"Hipela, ze gleich, dieſen Au⸗ "
8537,RAR-DE,358,68,genblick 
8539,RAR-DE,358,68,"Hoca, Oreſchen. "
8541,RAR-DE,358,68,"Hochcoco, ſ. Baum. "
8543,RAR-DE,358,68,"H0:o, Graben. er "
8545,RAR-DE,358,68,"Hogueräns, Links, linker Hand, "
8547,RAR-DE,358,68,linker Arm. 
8549,RAR-DE,358,68,"Hoguila, Maͤnuchen. Wird "
8551,RAR-DE,358,68,"den Namen der Thiere bey, "
8552,RAR-DE,358,68,"geſetzt, um das maͤnnliche "
8555,RAR-DE,358,68,"Geſchlecht anzudeuten, als: "
8558,RAR-DE,358,68,"Cambalätlchi hogpila,. ein "
8559,RAR-DE,358,68,Ziegenbock. Pouguäca ho- 
8560,RAR-DE,358,68,"guila, Hammel. "
8563,RAR-DE,358,68,er 
8566,RAR-DE,358,68,Tarahumariſch⸗Deutſches 
8569,RAR-DE,358,68,"Hoje, Fortſchreiten, W "
8571,RAR-DE,359,69,Holog ‚ Mifchen. Umruͤhren. 
8573,RAR-DE,359,69,Ra Eine Grube wachen 
8574,RAR-DE,359,69,n. 
8577,RAR-DE,359,69,. Salz. 
8580,RAR-DE,359,69,"ö Hoflele, Schreiben, "
8583,RAR-DE,359,69,"Hoſſeliki, Pappier. Buch a 7c. "
8584,RAR-DE,359,69,ſ. Pappier. 
8586,RAR-DE,359,69,"Hotfchila, Hein. "
8588,RAR-DE,359,69,"7 ""Hohl, Leer. Ausge⸗ "
8589,RAR-DE,359,69,höbiet 
8592,RAR-DE,359,69,"Hougui, Dänen, 1 hoguila, "
8595,RAR-DE,359,69,"u, g. 82 "
8596,RAR-DE,359,69,"Hula, Schicken, ſenden. "
8597,RAR-DE,359,69,"Hüli, , Ja. "
8600,RAR-DE,359,69,"Huli, Ein anderer anderes. "
8602,RAR-DE,359,69,"Hulugu!, Eidechs. "
8604,RAR-DE,359,69,"Huma, Laufen, fliehen, ſi ich "
8605,RAR-DE,359,69,flüchten 
8607,RAR-DE,359,69,"Humeameke, Blächtling, Ue⸗ "
8608,RAR-DE,359,69,berlaͤufer. 
8611,RAR-DE,359,69,"Hune, 05 \ "
8614,RAR-DE,359,69,"Hürfine, "
8617,RAR-DE,359,69,ſ. Ja. 
8618,RAR-DE,359,69,. 
8619,RAR-DE,359,69,"Vine, Raſe, auch b hans | "
8622,RAR-DE,359,69,"pl, Sitzen. "
8624,RAR-DE,359,69,"Jaſlala, Sitz, Stuhl, Baul. "
8625,RAR-DE,359,69,"augui, Tanzen, ſ. Tanzen. "
8627,RAR-DE,359,69,"Jaugulla, Tanz. a "
8629,RAR-DE,359,69,"Abe, Da. Hier. Zugegen. "
8631,RAR-DE,359,69,"Ibe hainela, Von hier bis dort⸗ "
8632,RAR-DE,359,69,hin. * 
8634,RAR-DE,359,69,"Iché, Dieſer. "
8636,RAR-DE,359,69,"ichépuna, Eben dieſer, dieses "
8638,RAR-DE,359,69,"Icheraje, deſſentwegen „ hujus "
8640,RAR-DE,359,69,"> gaufa, \ "
8642,RAR-DE,359,69,"Ichetie, Nut dieſer, dieſes. "
8644,RAR-DE,359,69,"Igöbe, wird öfters gebraucht, "
8645,RAR-DE,359,69,die zweyte Vergleichungeſtaf 
8646,RAR-DE,359,69,fel anzudeuten. 
8648,RAR-DE,359,69,"Igotſela, Dieſer ſelbſt. "
8650,RAR-DE,359,69,"Jeje, Mut ter. "
8652,RAR-DE,359,69,"Jeiega, Zügen, Ä "
8655,RAR-DE,359,69,"Dr ga, "
8658,RAR-DE,359,69,| Wörterbuch. 
8661,RAR-DE,359,69,jr Det 
8662,RAR-DE,359,69,"ejela, ſ. Mutter. | "
8663,RAR-DE,359,69,derts Es ereignet ſich. Es s ge. 
8664,RAR-DE,359,69,Ja Wollen. 
8666,RAR-DE,359,69,"elairki > Mille, r "
8667,RAR-DE,359,69,Jerubu ? Welcher? as für 
8670,RAR-DE,359,69,einer? 
8672,RAR-DE,359,69,"1801lela, Eben dieſer. 5 "
8674,RAR-DE,359,69,"Igud, Unterfuchen. "
8675,RAR-DE,359,69,hen 
8677,RAR-DE,359,69,"Izue, Sehr. "
8679,RAR-DE,359,69,"Igucameke, Ein Starker, der "
8680,RAR-DE,359,69,Krafte hat. f 
8682,RAR-DE,359,69,"Igucleke, Schmeer. "
8684,RAR-DE,359,69,"Igueruje, Feſt machen. Berfe "
8685,RAR-DE,359,69,"ſtigen. ſ. ajöruje, "
8687,RAR-DE,359,69,"Eki, Beißen. "
8689,RAR-DE,359,69,"Ikitsiki, Haffen, Verabſcheuen. "
8691,RAR-DE,359,69,"Amari, Eine Art zu tanzen. "
8693,RAR-DE,359,69,"Inoitſa, Arbeiten. "
8695,RAR-DE,359,69,"Inoitſamela, Man ſoll, oder "
8696,RAR-DE,359,69,muß arbeiten. 5 
8698,RAR-DE,359,69,"Inoitlanali, Arheit. "
8700,RAR-DE,359,69,"Jola, Machen. Thun. "
8702,RAR-DE,359,69,"Joie Der etwas macht, "
8705,RAR-DE,359,69,thut 
8706,RAR-DE,359,69,"jolarupa, Es iſt ſchon gethan, "
8709,RAR-DE,359,69,gemacht. 
8710,RAR-DE,359,69,"Jomribi, Feſttag, Fepertag. "
8713,RAR-DE,359,69,"ee Verlangen, Begierde "
8716,RAR-DE,359,69,haben. Nach elwas trach⸗ 
8717,RAR-DE,359,69,"ten, 85 * "
8718,RAR-DE,359,69,e Knieen. 
8721,RAR-DE,359,69,"* Stehlen. Euiftem, "
8724,RAR-DE,359,69,"Iefehiguäjamekey Dieb, "
8725,RAR-DE,359,69,"-Itichina, Verbergen. "
8726,RAR-DE,359,69,"Jaàjega, Mitſammen. Zugleich. "
8727,RAR-DE,359,69,"Jukf, Donnerſcvlag. . "
8728,RAR-DE,359,69,"Jus, Es regnet. "
8730,RAR-DE,359,69,"Jumä, oder Jom, Alles. "
8731,RAR-DE,359,69,"umabon, Uebetwinden. Be. "
8732,RAR-DE,359,69,"ſiegen., "
8734,RAR-DE,359,69,"‚Jummagua, Faſten. "
8736,RAR-DE,359,69,"Jumagaliki, Faſctag. "
8739,RAR-DE,360,70,Nachfor · 
8742,RAR-DE,360,70,"Jumajumajameke, Allmaͤchtig. "
8743,RAR-DE,360,70,"Juma guersi gatigameke, All⸗ "
8744,RAR-DE,360,70,gegenwaͤrtig. 
8745,RAR-DE,360,70,"Jumänamatiehigameke , Alwiſ⸗ "
8746,RAR-DE,360,70,ſend. Allſehend. 
8747,RAR-DE,360,70,"Jumarùgameke, Vollkommen. "
8748,RAR-DE,360,70,"Ganz, Unverletzt. A "
8751,RAR-DE,360,70,"Ka, Bisweilen, auch ga, Koͤn⸗ "
8752,RAR-DE,360,70,"nen, z. B. Ké nè ga, id) kann "
8753,RAR-DE,360,70,"nicht. Kekà, Es kann nicht "
8754,RAR-DE,360,70,"ſehn, es geht nicht. "
8756,RAR-DE,360,70,"Kachelä, Rinde, Schaale. 1 "
8758,RAR-DE,360,70,"Kacäc, . Schuh. g "
8760,RAR-DE,360,70,Kachkä. Es iſt ſuͤß. * 
8762,RAR-DE,360,70,"Kachkagameke, Süß. : "
8764,RAR-DE,360,70,"Rake, Hören. _ "
8766,RAR-DE,360,70,"Kambalätichi „oder ""G ann "
8767,RAR-DE,360,70,"lätlchi, Bock. "
8769,RAR-DE,360,70,Nes Ey. 
8771,RAR-DE,360,70,85 . Nein. 
8773,RAR-DE,360,70,256 Nein. 
8775,RAR-DE,360,70,"Keke, ſ. Nein. "
8777,RAR-DE,360,70,"Keliki, Sachte. Langſam. "
8779,RAR-DE,360,70,. ſ. Decke i 
8781,RAR-DE,360,70,N Weben. f 
8783,RAR-DE,360,70,"ne gi, Ich kann nicht. "
8785,RAR-DE,360,70,Peu Es a 13 
8787,RAR-DE,360,70,"Kepaliki, Schuke. "
8789,RAR-DE,360,70,"Kepuna, Jenes. * "
8791,RAR-DE,360,70,"Keta, oder Kecota.] f. Nein. "
8793,RAR-DE,360,70,"Katlö, Noch nicht. f "
8795,RAR-DE,360,70,"Khura, Klein. "
8797,RAR-DE,360,70,"Khutabè, Kleiner. "
8798,RAR-DE,360,70,"Khuragala, Obſt. 5 "
8799,RAR-DE,360,70,"Khurala, Hals. . "
8801,RAR-DE,360,70,"Kia, Geben. 19 5 "
8803,RAR-DE,360,70,"Kia, Sonſt. "
8805,RAR-DE,360,70,"Riaca, Vor Zeiten. Laͤngſt. Je⸗ "
8808,RAR-DE,360,70,mals. 
8809,RAR-DE,360,70,"Kibelaguitaje, Datum, De "
8810,RAR-DE,360,70,wegen. i 
8811,RAR-DE,360,70,"Kılivaca, ſ. Kraut. "
8812,RAR-DE,360,70,"Kimacock, Neune. "
8815,RAR-DE,360,70,NZ 
8818,RAR-DE,360,70,Kima - 
8821,RAR-DE,360,70,| 6 
8822,RAR-DE,360,70,360 Tarahumariſch⸗Deutſches 
8823,RAR-DE,360,70,"Kimacöeffa, Neunmal. , Mahagua, Fürchten. 4 "
8824,RAR-DE,360,70,"Kin, oder yakina, Daher. Mahaguiki, Furcht. "
8825,RAR-DE,360,70,"Kinabe, Näber daher. Mahajameke, Furchtſam. "
8826,RAR-DE,360,70,"Kioliki, Gekochte duͤnne Sup⸗ Maharuje, Schrecken. Furcht "
8827,RAR-DE,360,70,pe von kürkiſchem Welzeg: ſam machen. 
8828,RAR-DE,360,70,"gries. Maje, Urtbeilen, : Meynen. "
8829,RAR-DE,360,70,"Ki: te q oo, Sieben. i 2 halten. A "
8830,RAR-DE,360,70,"Kittaöffa, GSiebenmal, 'Maitfäea , Mond, "
8831,RAR-DE,360,70,"Kit õpi, Umionſt Makürſchiguala, Finger. "
8832,RAR-DE,360,70,"Rue pa Wer denn? Wer iſt Malacäte, Spindel. "
8833,RAR-DE,360,70,"e852 Malagala, Degen. Schwert. "
8834,RAR-DE,360,70,"Kut pula? Velten? Malala, Tochter. "
8835,RAR-DE,360,70,"Kurpütfela, oder Kepütfchela. Malt, oder malikij, fünf. "
8836,RAR-DE,360,70,"Ich weiß es nicht. Mamatsiki, Beten. "
8837,RAR-DE,360,70,"Kubiruſi, oder e fe Mamei, Iſt eine lehr koſtliche "
8838,RAR-DE,360,70,Gries. Frucht in der Große einer 
8839,RAR-DE,360,70,"Kuku, Brennholz. fleinen Melone, und hat ei⸗ "
8840,RAR-DE,360,70,"Ana ne der Fichtenrinde ähnliche, "
8841,RAR-DE,360,70,12 nicht gar dicke Schaale. In⸗ 
8842,RAR-DE,360,70,f 95 wendlg iſt ein karmoſiaro⸗ 
8843,RAR-DE,360,70,"La, Dahiu. en i khes zartes Fleiſch, welches "
8844,RAR-DE,360,70,"Laca Blut, ſ. Eläca, mit einem Loͤffel, wie But⸗ "
8845,RAR-DE,360,70,"Lala, = ziemlich. ter aus einem Gefäße her⸗ "
8846,RAR-DE,360,70,"Lavaca, f. Becher. ausgenommen wird, auch "
8847,RAR-DE,360,70,"Leisı, Ermatten, müde wer⸗ füß, lind und gar fehr 2% "
8848,RAR-DE,360,70,den. ſchmackvoll zu eſſen iſt. In 
8849,RAR-DE,360,70,"Le'siameke, Muͤde, matt. der Mitte liegt ein großer, "
8850,RAR-DE,360,70,"Lelsſbs, Er wird ſchon matt. faſt eben ſo langer und di⸗ "
8853,RAR-DE,360,70,"Leſsi im, Es, oder er verliert cker Kern, der ſehr hart iſt. "
8854,RAR-DE,360,70,"die 1 1 Von dem Bey Mani, der Ort, wo eine runs A "
8857,RAR-DE,360,70,"_ faße fimd, ſ. lernen. tigkeit iſt. Sumpf, "
8859,RAR-DE,360,70,"Lo ui Raſen, Wüthen. Mauifücu, Ziehen, Anziehen. "
8861,RAR-DE,360,70,"Loguismeke, Raſend. Mnfine Mapü , Gleichwie. Wird auch "
8863,RAR-DE,360,70,nig. für wo als das Nebenwort 
8865,RAR-DE,360,70,"L e, S oe e. "
8866,RAR-DE,360,70,"a „ B. map edro bechtek, "
8868,RAR-DE,360,70,"Lhinisi: ig Es wird weich, wo der Peter iſt/ wohnet, > "
8870,RAR-DE,360,70,". ſ. Loͤffel, ſein Haus hat. 5 "
8871,RAR-DE,360,70,"ö a j Mopuguntaje, Dieweil. N "
8873,RAR-DE,360,70,"M. Map rec, Gleichwie. Sowie, "
8874,RAR-DE,360,70,"5 k . Mapü rerega, Gleichwie. "
8876,RAR-DE,360,70,"; Mes, ele : Maraıf, Zwillinge. neh "
8877,RAR-DE,360,70,"Maga, Laufend. Im kaufen. Malchaco Feder. 5 "
8878,RAR-DE,360,70,"Msvali ſ. Leopard, Masifh, Hobeln. Glatt ma- "
8880,RAR-DE,360,70,aha a Bu henn J 
8881,RAR-DE,360,70,Ma „ kaufen. e e 
8882,RAR-DE,360,70,u * 5 
8883,RAR-DE,360,70,N 
8886,RAR-DE,360,70,8 A 
8887,RAR-DE,360,70,2 
8890,RAR-DE,360,70,Woͤrterbuch. 
8893,RAR-DE,360,70,"Maflisipos, e. muß gehobelt "
8894,RAR-DE,360,70,"""werden, "
8896,RAR-DE,360,70,"Mataca, elbfein, f. Reibſtein, "
8897,RAR-DE,360,70,"Brod, Gries. "
8899,RAR-DE,360,70,"Matſchi, Draußen. ’ "
8901,RAR-DE,361,71,"Matſchi, als ein Zeitwort: wiſ⸗ "
8903,RAR-DE,361,71,"ſen ſehen, erfahren, und der "
8906,RAR-DE,361,71,gleichen Bedeutungen mehr; 
8909,RAR-DE,361,71,"als: tane mopichf, ich ſehe, "
8910,RAR-DE,361,71,oder ich weiß es nicht. Ma» 
8911,RAR-DE,361,71,"tfchijena, es keimt, koͤmmt "
8912,RAR-DE,361,71,"hervor, waͤchſt. "
8914,RAR-DE,361,71,"wee Heraus jagen, wer: "
8916,RAR-DE,361,71,* N. 4 
8918,RAR-DE,361,71,"Matfchifimi , Lernen, ſ. Lernen. "
8920,RAR-DE,361,71,"Mea, Toͤdten. Umbringen. "
8922,RAR-DE,361,71,Mechcea. Weit entlegen. 
8925,RAR-DE,361,71,Weit 
8926,RAR-DE,361,71,"ae ""eine gewiſſe Pflanze. ſ. "
8927,RAR-DE,361,71,"| ela, Sollen. Müſſen . "
8930,RAR-DE,361,71,armela. 
8931,RAR-DE,361,71,"Melirügameße,; Geſchlachtet. "
8932,RAR-DE,361,71,e Es iſt Aale ge⸗ 
8933,RAR-DE,361,71,"ter, "
8934,RAR-DE,361,71,1 Ne en 
8936,RAR-DE,361,71,"„ NE Eat, "
8937,RAR-DE,361,71,vn An n 
8938,RAR-DE,361,71,"Möla, Oben. Ueber, Darüber "
8940,RAR-DE,361,71,Mehr. ; 
8941,RAR-DE,361,71,"Mole, Weihrauch, "
8942,RAR-DE,361,71,"Moleke, Weihrauch. "
8943,RAR-DE,361,71,"Moble, Haupt, Kopf. "
8944,RAR-DE,361,71,"Noorapera, Todienkopf, "
8945,RAR-DE,361,71,"Motladca, Ameiſe. 5 "
8946,RAR-DE,361,71,"Mötichi, Wohnen, "
8947,RAR-DE,361,71,"Mü, 2 Du U. T. "
8948,RAR-DE,361,71,"Muhe, muheli, Du. "
8949,RAR-DE,361,71,"Muja, Schimme ln, Faulen. "
8950,RAR-DE,361,71,"Mujaba, Es ſchimmelt, faule "
8952,RAR-DE,361,71,ſchon. # 
8954,RAR-DE,361,71,"uaca, det Hintere. "
8956,RAR-DE,361,71,"Nash, Sen e & "
8957,RAR-DE,361,71,| Fault. 8 
8958,RAR-DE,361,71,"Ma i, Weibsd ild. "
8961,RAR-DE,361,71,eh 
8964,RAR-DE,361,71,iR 
8967,RAR-DE,361,71,2 — 
8968,RAR-DE,361,71,— 
8971,RAR-DE,361,71,"| Muliki, "
8974,RAR-DE,361,71,r 
8975,RAR-DE,361,71,r 
8978,RAR-DE,361,71,\ 361 
8981,RAR-DE,361,71,"Muki, 0 N 1. Jungfrau. "
8982,RAR-DE,361,71,Lediges Weibsbild. 
8984,RAR-DE,361,71,"Mukiameke, oder beſſer upia- "
8985,RAR-DE,361,71,"meke. Ein, verheuratheter "
8987,RAR-DE,361,71,"| ann, 5 "
8989,RAR-DE,361,71,"Mukiki, Tod. "
8991,RAR-DE,361,71,"Mukiiati, Sterblich. Berge "
8992,RAR-DE,361,71,"lich, ſ. ſterblich. "
8994,RAR-DE,361,71,"Mukiistiameke, Sberblich. "
8995,RAR-DE,361,71,Vergänglich. 
8997,RAR-DE,361,71,"Mukuameke, Todt, Berflors "
8998,RAR-DE,361,71,"ben, et "
9000,RAR-DE,361,71,"Muküku, Sterben. "
9002,RAR-DE,361,71,"Mukur&jamek 8, Der ſchon ſtet⸗ "
9003,RAR-DE,361,71,"ben ſollte, zum Sterben war. "
9005,RAR-DE,361,71,"Stempel, Stoͤßel; "
9007,RAR-DE,361,71,"Mumugi, Weiber. Die viels "
9008,RAR-DE,361,71,fache Zahl wird gemetuiglich 
9009,RAR-DE,361,71,mit Verdopplung der: erſten 
9010,RAR-DE,361,71,Syibe gemacht. 3. B. te⸗ 
9011,RAR-DE,361,71,"pigaca, das Meſſek, tetepi- "
9012,RAR-DE,361,71,"gaca, die Meſſer. "
9014,RAR-DE,361,71,"Menſch, tetehoje, oder te: "
9016,RAR-DE,361,71,"f rehöje, Menſchen. "
9018,RAR-DE,361,71,"Nut, ſ. Huͤlſenfrucht. "
9020,RAR-DE,361,71,"Mäürs, Mauithier. "
9022,RAR-DE,361,71,"Müla, oder mila, Katze. "
9024,RAR-DE,361,71,"Eine Gattung Fiſche, "
9027,RAR-DE,361,71,Muri. Ä 
9028,RAR-DE,362,72,wie die Schleſhen. Dieſer 
9029,RAR-DE,362,72,"Sich hat; keine Schuppen, "
9032,RAR-DE,362,72,und iſt ſeht fhmadhaft. Die 
9033,RAR-DE,362,72,"nicht über eine Elle lang find, "
9034,RAR-DE,362,72,"werden mitten aufgemacht, "
9035,RAR-DE,362,72,"aber nicht ganz getheilet, "
9036,RAR-DE,362,72,"ausgeweidet, "
9037,RAR-DE,362,72,"au der Luft gedoͤrret, "
9038,RAR-DE,362,72,auch durch ein ganzes Jahr 
9039,RAR-DE,362,72,an einem trocknem Orte auf⸗ 
9040,RAR-DE,362,72,behalten. a | 
9043,RAR-DE,362,72,"Muticha, Schweigen. "
9046,RAR-DE,362,72,"Nachedla, Ohr. Gebe. | "
9047,RAR-DE,362,72,"""Nicheg: ule, Gehoͤrlos, Taub. "
9048,RAR-DE,362,72,"N Nachki, 2 "
9051,RAR-DE,362,72,Wollen. 
9052,RAR-DE,362,72,Nach- 
9055,RAR-DE,362,72,7 
9058,RAR-DE,362,72,8 
9059,RAR-DE,362,72,"rn N ®, "
